Type;FSV-30;
11267666666.6665;-64.875198364257813;-64.875198364257813
11271333333.333166;-65.226417541503906;-65.226417541503906
11274999999.999832;-64.764366149902344;-64.764366149902344
11278666666.666498;-64.667304992675781;-64.667304992675781
11282333333.333164;-64.771286010742187;-64.771286010742187
11285999999.99983;-64.471031188964844;-64.471031188964844
11289666666.666496;-64.479202270507813;-64.479202270507813
11293333333.333162;-64.618690490722656;-64.618690490722656
11296999999.999828;-64.182235717773438;-64.182235717773438
11300666666.666494;-64.076515197753906;-64.076515197753906
11304333333.33316;-64.236663818359375;-64.236663818359375
11307999999.999826;-64.044654846191406;-64.044654846191406
11311666666.666492;-64.02655029296875;-64.02655029296875
11315333333.333158;-64.114532470703125;-64.114532470703125
11318999999.999825;-63.810001373291016;-63.810001373291016
11322666666.666491;-63.672798156738281;-63.672798156738281
11326333333.333157;-63.601463317871094;-63.601463317871094
11329999999.999823;-63.881732940673828;-63.881732940673828
11333666666.666489;-63.634937286376953;-63.634937286376953
11337333333.333155;-63.632976531982422;-63.632976531982422
11340999999.999821;-63.637928009033203;-63.637928009033203
11344666666.666487;-63.1380615234375;-63.1380615234375
11348333333.333153;-63.691837310791016;-63.691837310791016
11351999999.999819;-63.425224304199219;-63.425224304199219
11355666666.666485;-63.635749816894531;-63.635749816894531
11359333333.333151;-63.335525512695312;-63.335525512695312
11362999999.999817;-63.066608428955078;-63.066608428955078
11366666666.666483;-63.5577392578125;-63.5577392578125
11370333333.333149;-63.583942413330078;-63.583942413330078
11373999999.999815;-62.711929321289063;-62.711929321289063
11377666666.666481;-63.440879821777344;-63.440879821777344
11381333333.333147;-63.308437347412109;-63.308437347412109
11384999999.999813;-63.276279449462891;-63.276279449462891
11388666666.666479;-63.415977478027344;-63.415977478027344
11392333333.333145;-63.144912719726563;-63.144912719726563
11395999999.999811;-63.16888427734375;-63.16888427734375
11399666666.666477;-63.025371551513672;-63.025371551513672
11403333333.333143;-63.051609039306641;-63.051609039306641
11406999999.999809;-63.156814575195312;-63.156814575195312
11410666666.666475;-63.715858459472656;-63.715858459472656
11414333333.333141;-63.234272003173828;-63.234272003173828
11417999999.999807;-63.470371246337891;-63.470371246337891
11421666666.666473;-63.766635894775391;-63.766635894775391
11425333333.333139;-63.666038513183594;-63.666038513183594
11428999999.999805;-63.598541259765625;-63.598541259765625
11432666666.666471;-63.449836730957031;-63.449836730957031
11436333333.333138;-63.952186584472656;-63.952186584472656
11439999999.999804;-63.861995697021484;-63.861995697021484
11443666666.66647;-63.796134948730469;-63.796134948730469
11447333333.333136;-64.326568603515625;-64.326568603515625
11450999999.999802;-63.927471160888672;-63.927471160888672
11454666666.666468;-64.14495849609375;-64.14495849609375
11458333333.333134;-64.018104553222656;-64.018104553222656
11461999999.9998;-64.275108337402344;-64.275108337402344
11465666666.666466;-64.619606018066406;-64.619606018066406
11469333333.333132;-65.059371948242188;-65.059371948242188
11472999999.999798;-64.572372436523438;-64.572372436523438
11476666666.666464;-64.841178894042969;-64.841178894042969
11480333333.33313;-65.404380798339844;-65.404380798339844
11483999999.999796;-65.400604248046875;-65.400604248046875
11487666666.666462;-65.145210266113281;-65.145210266113281
11491333333.333128;-65.463241577148438;-65.463241577148438
11494999999.999794;-65.515396118164063;-65.515396118164063
11498666666.66646;-65.363784790039063;-65.363784790039063
11502333333.333126;-65.374504089355469;-65.374504089355469
11505999999.999792;-65.506561279296875;-65.506561279296875
11509666666.666458;-65.238929748535156;-65.238929748535156
11513333333.333124;-64.772514343261719;-64.772514343261719
11516999999.99979;-65.203536987304688;-65.203536987304688
11520666666.666456;-65.069168090820313;-65.069168090820313
11524333333.333122;-65.295112609863281;-65.295112609863281
11527999999.999788;-64.719390869140625;-64.719390869140625
11531666666.666454;-64.985359191894531;-64.985359191894531
11535333333.33312;-64.693466186523437;-64.693466186523437
11538999999.999786;-64.815116882324219;-64.815116882324219
11542666666.666452;-64.764335632324219;-64.764335632324219
11546333333.333118;-64.464241027832031;-64.464241027832031
11549999999.999784;-64.159629821777344;-64.159629821777344
11553666666.666451;-64.697669982910156;-64.697669982910156
11557333333.333117;-64.557479858398437;-64.557479858398437
11560999999.999783;-64.592720031738281;-64.592720031738281
11564666666.666449;-64.592079162597656;-64.592079162597656
11568333333.333115;-64.266151428222656;-64.266151428222656
11571999999.999781;-64.3304443359375;-64.3304443359375
11575666666.666447;-64.292930603027344;-64.292930603027344
11579333333.333113;-64.403633117675781;-64.403633117675781
11582999999.999779;-64.2144775390625;-64.2144775390625
11586666666.666445;-64.490516662597656;-64.490516662597656
11590333333.333111;-64.607498168945313;-64.607498168945313
11593999999.999777;-64.580162048339844;-64.580162048339844
11597666666.666443;-64.498451232910156;-64.498451232910156
11601333333.333109;-64.231819152832031;-64.231819152832031
11604999999.999775;-64.538383483886719;-64.538383483886719
11608666666.666441;-64.709091186523438;-64.709091186523438
11612333333.333107;-64.367202758789062;-64.367202758789062
11615999999.999773;-64.590286254882812;-64.590286254882812
11619666666.666439;-64.280830383300781;-64.280830383300781
11623333333.333105;-64.075279235839844;-64.075279235839844
11626999999.999771;-64.277122497558594;-64.277122497558594
11630666666.666437;-64.22772216796875;-64.22772216796875
11634333333.333103;-64.093360900878906;-64.093360900878906
11637999999.999769;-64.224227905273438;-64.224227905273438
11641666666.666435;-64.080177307128906;-64.080177307128906
11645333333.333101;-64.33172607421875;-64.33172607421875
11648999999.999767;-64.344467163085938;-64.344467163085938
11652666666.666433;-64.495002746582031;-64.495002746582031
11656333333.333099;-64.446304321289063;-64.446304321289063
11659999999.999765;-64.46539306640625;-64.46539306640625
11663666666.666431;-64.801185607910156;-64.801185607910156
11667333333.333097;-64.350570678710938;-64.350570678710938
11670999999.999763;-64.549041748046875;-64.549041748046875
11674666666.66643;-64.501274108886719;-64.501274108886719
11678333333.333096;-65.034706115722656;-65.034706115722656
11681999999.999762;-64.753173828125;-64.753173828125
11685666666.666428;-64.773857116699219;-64.773857116699219
11689333333.333094;-64.732978820800781;-64.732978820800781
11692999999.99976;-64.484870910644531;-64.484870910644531
11696666666.666426;-64.987754821777344;-64.987754821777344
11700333333.333092;-64.716957092285156;-64.716957092285156
11703999999.999758;-64.752716064453125;-64.752716064453125
11707666666.666424;-64.572341918945312;-64.572341918945312
11711333333.33309;-64.441802978515625;-64.441802978515625
11714999999.999756;-64.404548645019531;-64.404548645019531
11718666666.666422;-64.034538269042969;-64.034538269042969
11722333333.333088;-63.860210418701172;-63.860210418701172
11725999999.999754;-63.74462890625;-63.74462890625
11729666666.66642;-63.697933197021484;-63.697933197021484
11733333333.333086;-63.342071533203125;-63.342071533203125
11736999999.999752;-63.627243041992188;-63.627243041992188
11740666666.666418;-63.330417633056641;-63.330417633056641
11744333333.333084;-63.209762573242188;-63.209762573242188
11747999999.99975;-63.338546752929688;-63.338546752929688
11751666666.666416;-63.008914947509766;-63.008914947509766
11755333333.333082;-63.453174591064453;-63.453174591064453
11758999999.999748;-63.006237030029297;-63.006237030029297
11762666666.666414;-63.3619384765625;-63.3619384765625
11766333333.33308;-63.277206420898438;-63.277206420898438
11769999999.999746;-63.762859344482422;-63.762859344482422
11773666666.666412;-63.728328704833984;-63.728328704833984
11777333333.333078;-63.565364837646484;-63.565364837646484
11780999999.999744;-63.709720611572266;-63.709720611572266
11784666666.66641;-63.968181610107422;-63.968181610107422
11788333333.333076;-63.708629608154297;-63.708629608154297
11791999999.999743;-63.759529113769531;-63.759529113769531
11795666666.666409;-63.983318328857422;-63.983318328857422
11799333333.333075;-63.836395263671875;-63.836395263671875
11802999999.999741;-63.790870666503906;-63.790870666503906
11806666666.666407;-64.051841735839844;-64.051841735839844
11810333333.333073;-63.895488739013672;-63.895488739013672
11813999999.999739;-63.542545318603516;-63.542545318603516
11817666666.666405;-63.666854858398438;-63.666854858398438
11821333333.333071;-63.967658996582031;-63.967658996582031
11824999999.999737;-64.172378540039062;-64.172378540039062
11828666666.666403;-64.228012084960938;-64.228012084960938
11832333333.333069;-64.152114868164063;-64.152114868164063
11835999999.999735;-64.160507202148438;-64.160507202148438
11839666666.666401;-63.916854858398438;-63.916854858398438
11843333333.333067;-64.058326721191406;-64.058326721191406
11846999999.999733;-64.214553833007812;-64.214553833007812
11850666666.666399;-64.630203247070313;-64.630203247070313
11854333333.333065;-64.552574157714844;-64.552574157714844
11857999999.999731;-64.54864501953125;-64.54864501953125
11861666666.666397;-64.791519165039063;-64.791519165039063
11865333333.333063;-64.999588012695312;-64.999588012695312
11868999999.999729;-64.757637023925781;-64.757637023925781
11872666666.666395;-64.794509887695313;-64.794509887695313
11876333333.333061;-64.8251953125;-64.8251953125
11879999999.999727;-64.97796630859375;-64.97796630859375
11883666666.666393;-65.229835510253906;-65.229835510253906
11887333333.333059;-65.272163391113281;-65.272163391113281
11890999999.999725;-65.223808288574219;-65.223808288574219
11894666666.666391;-64.9913330078125;-64.9913330078125
11898333333.333057;-65.194366455078125;-65.194366455078125
11901999999.999723;-65.148895263671875;-65.148895263671875
11905666666.666389;-65.128265380859375;-65.128265380859375
11909333333.333055;-65.291816711425781;-65.291816711425781
11912999999.999722;-64.893753051757812;-64.893753051757812
11916666666.666388;-65.215682983398438;-65.215682983398438
11920333333.333054;-65.233261108398437;-65.233261108398437
11923999999.99972;-65.422050476074219;-65.422050476074219
11927666666.666386;-65.204116821289063;-65.204116821289063
11931333333.333052;-65.121383666992187;-65.121383666992187
11934999999.999718;-65.100929260253906;-65.100929260253906
11938666666.666384;-64.767562866210937;-64.767562866210937
11942333333.33305;-65.18499755859375;-65.18499755859375
11945999999.999716;-64.898666381835938;-64.898666381835938
11949666666.666382;-64.887123107910156;-64.887123107910156
11953333333.333048;-64.468376159667969;-64.468376159667969
11956999999.999714;-64.575950622558594;-64.575950622558594
11960666666.66638;-64.716995239257813;-64.716995239257813
11964333333.333046;-64.234100341796875;-64.234100341796875
11967999999.999712;-64.310523986816406;-64.310523986816406
11971666666.666378;-64.115745544433594;-64.115745544433594
11975333333.333044;-63.652782440185547;-63.652782440185547
11978999999.99971;-63.768173217773438;-63.768173217773438
11982666666.666376;-63.691432952880859;-63.691432952880859
11986333333.333042;-63.527717590332031;-63.527717590332031
11989999999.999708;-63.769306182861328;-63.769306182861328
11993666666.666374;-63.594104766845703;-63.594104766845703
11997333333.33304;-63.602325439453125;-63.602325439453125
12000999999.999706;-63.383998870849609;-63.383998870849609
12004666666.666372;-63.437034606933594;-63.437034606933594
12008333333.333038;-63.410778045654297;-63.410778045654297
12011999999.999704;-63.555484771728516;-63.555484771728516
12015666666.66637;-63.466464996337891;-63.466464996337891
12019333333.333036;-63.106704711914063;-63.106704711914063
12022999999.999702;-63.385513305664062;-63.385513305664062
12026666666.666368;-63.871452331542969;-63.871452331542969
12030333333.333035;-63.978099822998047;-63.978099822998047
12033999999.999701;-63.762519836425781;-63.762519836425781
12037666666.666367;-64.021446228027344;-64.021446228027344
12041333333.333033;-63.958473205566406;-63.958473205566406
12044999999.999699;-64.155128479003906;-64.155128479003906
12048666666.666365;-64.2259521484375;-64.2259521484375
12052333333.333031;-64.202316284179687;-64.202316284179687
12055999999.999697;-64.297691345214844;-64.297691345214844
12059666666.666363;-64.272941589355469;-64.272941589355469
12063333333.333029;-63.803337097167969;-63.803337097167969
12066999999.999695;-64.072761535644531;-64.072761535644531
12070666666.666361;-64.247779846191406;-64.247779846191406
12074333333.333027;-64.123741149902344;-64.123741149902344
12077999999.999693;-64.345115661621094;-64.345115661621094
12081666666.666359;-64.037544250488281;-64.037544250488281
12085333333.333025;-64.108970642089844;-64.108970642089844
12088999999.999691;-63.918277740478516;-63.918277740478516
12092666666.666357;-64.046539306640625;-64.046539306640625
12096333333.333023;-64.39019775390625;-64.39019775390625
12099999999.999689;-64.534225463867188;-64.534225463867188
12103666666.666355;-64.085090637207031;-64.085090637207031
12107333333.333021;-63.68170166015625;-63.68170166015625
12110999999.999687;-63.614444732666016;-63.614444732666016
12114666666.666353;-63.648342132568359;-63.648342132568359
12118333333.333019;-63.572990417480469;-63.572990417480469
12121999999.999685;-63.030799865722656;-63.030799865722656
12125666666.666351;-63.107780456542969;-63.107780456542969
12129333333.333017;-63.122554779052734;-63.122554779052734
12132999999.999683;-62.752044677734375;-62.752044677734375
12136666666.666349;-62.681858062744141;-62.681858062744141
12140333333.333015;-62.943988800048828;-62.943988800048828
12143999999.999681;-62.967056274414063;-62.967056274414063
12147666666.666348;-62.627738952636719;-62.627738952636719
12151333333.333014;-63.020122528076172;-63.020122528076172
12154999999.99968;-62.859012603759766;-62.859012603759766
12158666666.666346;-62.762626647949219;-62.762626647949219
12162333333.333012;-62.49261474609375;-62.49261474609375
12165999999.999678;-62.895946502685547;-62.895946502685547
12169666666.666344;-62.582027435302734;-62.582027435302734
12173333333.33301;-62.627483367919922;-62.627483367919922
12176999999.999676;-62.421512603759766;-62.421512603759766
12180666666.666342;-62.478267669677734;-62.478267669677734
12184333333.333008;-62.587772369384766;-62.587772369384766
12187999999.999674;-62.283443450927734;-62.283443450927734
12191666666.66634;-62.689571380615234;-62.689571380615234
12195333333.333006;-62.723812103271484;-62.723812103271484
12198999999.999672;-62.956577301025391;-62.956577301025391
12202666666.666338;-62.669204711914063;-62.669204711914063
12206333333.333004;-62.93951416015625;-62.93951416015625
12209999999.99967;-62.88421630859375;-62.88421630859375
12213666666.666336;-62.713836669921875;-62.713836669921875
12217333333.333002;-62.750736236572266;-62.750736236572266
12220999999.999668;-62.992549896240234;-62.992549896240234
12224666666.666334;-62.797664642333984;-62.797664642333984
12228333333.333;-63.047153472900391;-63.047153472900391
12231999999.999666;-62.748733520507812;-62.748733520507812
12235666666.666332;-62.745700836181641;-62.745700836181641
12239333333.332998;-62.958766937255859;-62.958766937255859
12242999999.999664;-62.460289001464844;-62.460289001464844
12246666666.66633;-61.918472290039062;-61.918472290039062
12250333333.332996;-62.488067626953125;-62.488067626953125
12253999999.999662;-62.762279510498047;-62.762279510498047
12257666666.666328;-63.302177429199219;-63.302177429199219
12261333333.332994;-63.685836791992188;-63.685836791992188
12264999999.99966;-63.812362670898437;-63.812362670898437
12268666666.666327;-63.905311584472656;-63.905311584472656
12272333333.332993;-64.155769348144531;-64.155769348144531
12275999999.999659;-64.078086853027344;-64.078086853027344
12279666666.666325;-64.542060852050781;-64.542060852050781
12283333333.332991;-64.606246948242188;-64.606246948242188
12286999999.999657;-64.965316772460938;-64.965316772460938
12290666666.666323;-64.947402954101563;-64.947402954101563
12294333333.332989;-65.25897216796875;-65.25897216796875
12297999999.999655;-65.417884826660156;-65.417884826660156
12301666666.666321;-65.380149841308594;-65.380149841308594
12305333333.332987;-65.740425109863281;-65.740425109863281
12308999999.999653;-65.974884033203125;-65.974884033203125
12312666666.666319;-66.105094909667969;-66.105094909667969
12316333333.332985;-65.753639221191406;-65.753639221191406
12319999999.999651;-66.537200927734375;-66.537200927734375
12323666666.666317;-66.540771484375;-66.540771484375
12327333333.332983;-66.30169677734375;-66.30169677734375
12330999999.999649;-66.559532165527344;-66.559532165527344
12334666666.666315;-66.424903869628906;-66.424903869628906
12338333333.332981;-66.32769775390625;-66.32769775390625
12341999999.999647;-66.349090576171875;-66.349090576171875
12345666666.666313;-66.025497436523438;-66.025497436523438
12349333333.332979;-65.465011596679688;-65.465011596679688
12352999999.999645;-65.982307434082031;-65.982307434082031
12356666666.666311;-64.856483459472656;-64.856483459472656
12360333333.332977;-65.223709106445312;-65.223709106445312
12363999999.999643;-65.071258544921875;-65.071258544921875
12367666666.666309;-65.168243408203125;-65.168243408203125
12371333333.332975;-64.883888244628906;-64.883888244628906
12374999999.999641;-64.821388244628906;-64.821388244628906
12378666666.666307;-64.72528076171875;-64.72528076171875
12382333333.332973;-64.912353515625;-64.912353515625
12385999999.99964;-64.698081970214844;-64.698081970214844
12389666666.666306;-64.989250183105469;-64.989250183105469
12393333333.332972;-64.852165222167969;-64.852165222167969
12396999999.999638;-64.774810791015625;-64.774810791015625
12400666666.666304;-64.96240234375;-64.96240234375
12404333333.33297;-64.650489807128906;-64.650489807128906
12407999999.999636;-64.600059509277344;-64.600059509277344
12411666666.666302;-64.979331970214844;-64.979331970214844
12415333333.332968;-65.187301635742187;-65.187301635742187
12418999999.999634;-65.014289855957031;-65.014289855957031
12422666666.6663;-64.959075927734375;-64.959075927734375
12426333333.332966;-65.337478637695312;-65.337478637695312
12429999999.999632;-65.2957763671875;-65.2957763671875
12433666666.666298;-65.693992614746094;-65.693992614746094
12437333333.332964;-65.381904602050781;-65.381904602050781
12440999999.99963;-65.933914184570312;-65.933914184570312
12444666666.666296;-65.549530029296875;-65.549530029296875
12448333333.332962;-65.894241333007812;-65.894241333007812
12451999999.999628;-65.503677368164063;-65.503677368164063
12455666666.666294;-65.594146728515625;-65.594146728515625
12459333333.33296;-65.308677673339844;-65.308677673339844
12462999999.999626;-65.402595520019531;-65.402595520019531
12466666666.666292;-65.56121826171875;-65.56121826171875
12470333333.332958;-64.9017333984375;-64.9017333984375
12473999999.999624;-64.543968200683594;-64.543968200683594
12477666666.66629;-64.920425415039063;-64.920425415039063
12481333333.332956;-64.851531982421875;-64.851531982421875
12484999999.999622;-64.865570068359375;-64.865570068359375
12488666666.666288;-64.512336730957031;-64.512336730957031
12492333333.332954;-64.364753723144531;-64.364753723144531
12495999999.99962;-64.248184204101562;-64.248184204101562
12499666666.666286;-64.426795959472656;-64.426795959472656
12503333333.332952;-64.14013671875;-64.14013671875
12506999999.999619;-64.152145385742188;-64.152145385742188
12510666666.666285;-64.2025146484375;-64.2025146484375
12514333333.332951;-64.133087158203125;-64.133087158203125
12517999999.999617;-63.799514770507813;-63.799514770507813
12521666666.666283;-64.111907958984375;-64.111907958984375
12525333333.332949;-64.222908020019531;-64.222908020019531
12528999999.999615;-63.813304901123047;-63.813304901123047
12532666666.666281;-63.750415802001953;-63.750415802001953
12536333333.332947;-64.431846618652344;-64.431846618652344
12539999999.999613;-64.271438598632813;-64.271438598632813
12543666666.666279;-64.797996520996094;-64.797996520996094
12547333333.332945;-64.492942810058594;-64.492942810058594
12550999999.999611;-64.838165283203125;-64.838165283203125
12554666666.666277;-64.670684814453125;-64.670684814453125
12558333333.332943;-64.587661743164063;-64.587661743164063
12561999999.999609;-64.843437194824219;-64.843437194824219
12565666666.666275;-63.972255706787109;-63.972255706787109
12569333333.332941;-63.971466064453125;-63.971466064453125
12572999999.999607;-64.176467895507812;-64.176467895507812
12576666666.666273;-64.084022521972656;-64.084022521972656
12580333333.332939;-63.816055297851563;-63.816055297851563
12583999999.999605;-63.818939208984375;-63.818939208984375
12587666666.666271;-63.756683349609375;-63.756683349609375
12591333333.332937;-63.318603515625;-63.318603515625
12594999999.999603;-63.187442779541016;-63.187442779541016
12598666666.666269;-63.374862670898438;-63.374862670898438
12602333333.332935;-63.597393035888672;-63.597393035888672
12605999999.999601;-63.598918914794922;-63.598918914794922
12609666666.666267;-63.655315399169922;-63.655315399169922
12613333333.332933;-63.471824645996094;-63.471824645996094
12616999999.999599;-63.223056793212891;-63.223056793212891
12620666666.666265;-63.119091033935547;-63.119091033935547
12624333333.332932;-63.269912719726562;-63.269912719726562
12627999999.999598;-62.681289672851563;-62.681289672851563
12631666666.666264;-62.872764587402344;-62.872764587402344
12635333333.33293;-62.757354736328125;-62.757354736328125
12638999999.999596;-62.892974853515625;-62.892974853515625
12642666666.666262;-62.962482452392578;-62.962482452392578
12646333333.332928;-62.603134155273438;-62.603134155273438
12649999999.999594;-63.17657470703125;-63.17657470703125
12653666666.66626;-62.759052276611328;-62.759052276611328
12657333333.332926;-62.925949096679688;-62.925949096679688
12660999999.999592;-62.947986602783203;-62.947986602783203
12664666666.666258;-63.158535003662109;-63.158535003662109
12668333333.332924;-63.144515991210937;-63.144515991210937
12671999999.99959;-63.65380859375;-63.65380859375
12675666666.666256;-63.470874786376953;-63.470874786376953
12679333333.332922;-63.664974212646484;-63.664974212646484
12682999999.999588;-63.666694641113281;-63.666694641113281
12686666666.666254;-63.195995330810547;-63.195995330810547
12690333333.33292;-64.030380249023437;-64.030380249023437
12693999999.999586;-63.85992431640625;-63.85992431640625
12697666666.666252;-63.951778411865234;-63.951778411865234
12701333333.332918;-63.968944549560547;-63.968944549560547
12704999999.999584;-64.440834045410156;-64.440834045410156
12708666666.66625;-64.107902526855469;-64.107902526855469
12712333333.332916;-64.243278503417969;-64.243278503417969
12715999999.999582;-64.135940551757812;-64.135940551757812
12719666666.666248;-64.25762939453125;-64.25762939453125
12723333333.332914;-64.192405700683594;-64.192405700683594
12726999999.99958;-64.367179870605469;-64.367179870605469
12730666666.666246;-64.326942443847656;-64.326942443847656
12734333333.332912;-63.927330017089844;-63.927330017089844
12737999999.999578;-63.702571868896484;-63.702571868896484
12741666666.666245;-63.708736419677734;-63.708736419677734
12745333333.332911;-63.766349792480469;-63.766349792480469
12748999999.999577;-63.621387481689453;-63.621387481689453
12752666666.666243;-63.383769989013672;-63.383769989013672
12756333333.332909;-63.248294830322266;-63.248294830322266
12759999999.999575;-63.366279602050781;-63.366279602050781
12763666666.666241;-63.074268341064453;-63.074268341064453
12767333333.332907;-63.139755249023438;-63.139755249023438
12770999999.999573;-63.006107330322266;-63.006107330322266
12774666666.666239;-63.166584014892578;-63.166584014892578
12778333333.332905;-63.433582305908203;-63.433582305908203
12781999999.999571;-63.362400054931641;-63.362400054931641
12785666666.666237;-63.496620178222656;-63.496620178222656
12789333333.332903;-63.594406127929688;-63.594406127929688
12792999999.999569;-63.599128723144531;-63.599128723144531
12796666666.666235;-64.000038146972656;-64.000038146972656
12800333333.332901;-64.015655517578125;-64.015655517578125
12803999999.999567;-63.992733001708984;-63.992733001708984
12807666666.666233;-64.30560302734375;-64.30560302734375
12811333333.332899;-64.146812438964844;-64.146812438964844
12814999999.999565;-63.970420837402344;-63.970420837402344
12818666666.666231;-64.767593383789063;-64.767593383789063
12822333333.332897;-64.304252624511719;-64.304252624511719
12825999999.999563;-64.571678161621094;-64.571678161621094
12829666666.666229;-64.600494384765625;-64.600494384765625
12833333333.332895;-64.761238098144531;-64.761238098144531
12836999999.999561;-64.426048278808594;-64.426048278808594
12840666666.666227;-64.418899536132812;-64.418899536132812
12844333333.332893;-64.410903930664062;-64.410903930664062
12847999999.999559;-64.161415100097656;-64.161415100097656
12851666666.666225;-64.269721984863281;-64.269721984863281
12855333333.332891;-64.548927307128906;-64.548927307128906
12858999999.999557;-64.2742919921875;-64.2742919921875
12862666666.666224;-63.984451293945313;-63.984451293945313
12866333333.33289;-64.545318603515625;-64.545318603515625
12869999999.999556;-64.457817077636719;-64.457817077636719
12873666666.666222;-64.04364013671875;-64.04364013671875
12877333333.332888;-64.139701843261719;-64.139701843261719
12880999999.999554;-64.441268920898438;-64.441268920898438
12884666666.66622;-64.512039184570313;-64.512039184570313
12888333333.332886;-64.225715637207031;-64.225715637207031
12891999999.999552;-63.886062622070313;-63.886062622070313
12895666666.666218;-64.410911560058594;-64.410911560058594
12899333333.332884;-64.103424072265625;-64.103424072265625
12902999999.99955;-64.019210815429687;-64.019210815429687
12906666666.666216;-64.669807434082031;-64.669807434082031
12910333333.332882;-64.334442138671875;-64.334442138671875
12913999999.999548;-64.589614868164062;-64.589614868164062
12917666666.666214;-64.195594787597656;-64.195594787597656
12921333333.33288;-64.232994079589844;-64.232994079589844
12924999999.999546;-64.695976257324219;-64.695976257324219
12928666666.666212;-64.760658264160156;-64.760658264160156
12932333333.332878;-64.707809448242188;-64.707809448242188
12935999999.999544;-64.67218017578125;-64.67218017578125
12939666666.66621;-64.756561279296875;-64.756561279296875
12943333333.332876;-64.800621032714844;-64.800621032714844
12946999999.999542;-65.053459167480469;-65.053459167480469
12950666666.666208;-64.931114196777344;-64.931114196777344
12954333333.332874;-64.888023376464844;-64.888023376464844
12957999999.99954;-64.578857421875;-64.578857421875
12961666666.666206;-64.55987548828125;-64.55987548828125
12965333333.332872;-64.406600952148437;-64.406600952148437
12968999999.999538;-64.591690063476563;-64.591690063476563
12972666666.666204;-64.460334777832031;-64.460334777832031
12976333333.33287;-64.519264221191406;-64.519264221191406
12979999999.999537;-63.935073852539063;-63.935073852539063
12983666666.666203;-63.900997161865234;-63.900997161865234
12987333333.332869;-63.691131591796875;-63.691131591796875
12990999999.999535;-63.966602325439453;-63.966602325439453
12994666666.666201;-63.881244659423828;-63.881244659423828
12998333333.332867;-63.520011901855469;-63.520011901855469
13001999999.999533;-63.441848754882813;-63.441848754882813
13005666666.666199;-62.936813354492188;-62.936813354492188
13009333333.332865;-63.028778076171875;-63.028778076171875
13012999999.999531;-63.110469818115234;-63.110469818115234
13016666666.666197;-62.680023193359375;-62.680023193359375
13020333333.332863;-63.310859680175781;-63.310859680175781
13023999999.999529;-63.270664215087891;-63.270664215087891
13027666666.666195;-63.503078460693359;-63.503078460693359
13031333333.332861;-63.678379058837891;-63.678379058837891
13034999999.999527;-63.289070129394531;-63.289070129394531
13038666666.666193;-63.563766479492188;-63.563766479492188
13042333333.332859;-63.505584716796875;-63.505584716796875
13045999999.999525;-63.728725433349609;-63.728725433349609
13049666666.666191;-63.685836791992188;-63.685836791992188
13053333333.332857;-64.081687927246094;-64.081687927246094
13056999999.999523;-64.083549499511719;-64.083549499511719
13060666666.666189;-64.7147216796875;-64.7147216796875
13064333333.332855;-64.613410949707031;-64.613410949707031
13067999999.999521;-64.808692932128906;-64.808692932128906
13071666666.666187;-64.817604064941406;-64.817604064941406
13075333333.332853;-64.863357543945313;-64.863357543945313
13078999999.999519;-64.458763122558594;-64.458763122558594
13082666666.666185;-64.884849548339844;-64.884849548339844
13086333333.332851;-64.479423522949219;-64.479423522949219
13089999999.999517;-64.648696899414063;-64.648696899414063
13093666666.666183;-64.476837158203125;-64.476837158203125
13097333333.33285;-64.148529052734375;-64.148529052734375
13100999999.999516;-63.963203430175781;-63.963203430175781
13104666666.666182;-64.192428588867188;-64.192428588867188
13108333333.332848;-64.020454406738281;-64.020454406738281
13111999999.999514;-63.878314971923828;-63.878314971923828
13115666666.66618;-63.732112884521484;-63.732112884521484
13119333333.332846;-63.587249755859375;-63.587249755859375
13122999999.999512;-63.466018676757813;-63.466018676757813
13126666666.666178;-63.628631591796875;-63.628631591796875
13130333333.332844;-63.7960205078125;-63.7960205078125
13133999999.99951;-63.648918151855469;-63.648918151855469
13137666666.666176;-63.644763946533203;-63.644763946533203
13141333333.332842;-63.721912384033203;-63.721912384033203
13144999999.999508;-63.293582916259766;-63.293582916259766
13148666666.666174;-64.05621337890625;-64.05621337890625
13152333333.33284;-63.394504547119141;-63.394504547119141
13155999999.999506;-63.513927459716797;-63.513927459716797
13159666666.666172;-63.596237182617188;-63.596237182617188
13163333333.332838;-63.863002777099609;-63.863002777099609
13166999999.999504;-63.566017150878906;-63.566017150878906
13170666666.66617;-63.703460693359375;-63.703460693359375
13174333333.332836;-63.743236541748047;-63.743236541748047
13177999999.999502;-63.708030700683594;-63.708030700683594
13181666666.666168;-63.661518096923828;-63.661518096923828
13185333333.332834;-63.300148010253906;-63.300148010253906
13188999999.9995;-63.069007873535156;-63.069007873535156
13192666666.666166;-62.806724548339844;-62.806724548339844
13196333333.332832;-62.639522552490234;-62.639522552490234
13199999999.999498;-62.381484985351562;-62.381484985351562
13203666666.666164;-62.474239349365234;-62.474239349365234
13207333333.33283;-62.332221984863281;-62.332221984863281
13210999999.999496;-62.069038391113281;-62.069038391113281
13214666666.666162;-62.05926513671875;-62.05926513671875
13218333333.332829;-62.140735626220703;-62.140735626220703
13221999999.999495;-62.020008087158203;-62.020008087158203
13225666666.666161;-61.880290985107422;-61.880290985107422
13229333333.332827;-62.204746246337891;-62.204746246337891
13232999999.999493;-62.414310455322266;-62.414310455322266
13236666666.666159;-62.239131927490234;-62.239131927490234
