Type;FSV-30;
Version;1.71 SP3;
Date;06.Aug 25;
Mode;ANALYZER;
Center Freq;11000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;22000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;22000000000.000000;Hz
Ref Level;-9.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;5000.000000;Hz
SWT;1.440000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
10050333333.333378;-63.918487548828125;-63.918487548828125
10054000000.000044;-64.006546020507812;-64.006546020507812
10057666666.66671;-64.013328552246094;-64.013328552246094
10061333333.333376;-63.585254669189453;-63.585254669189453
10065000000.000042;-64.382339477539063;-64.382339477539063
10068666666.666708;-64.473182678222656;-64.473182678222656
10072333333.333374;-64.5472412109375;-64.5472412109375
10076000000.00004;-64.166175842285156;-64.166175842285156
10079666666.666706;-64.445091247558594;-64.445091247558594
10083333333.333372;-64.201911926269531;-64.201911926269531
10087000000.000038;-64.223487854003906;-64.223487854003906
10090666666.666704;-64.214706420898438;-64.214706420898438
10094333333.33337;-64.350189208984375;-64.350189208984375
10098000000.000036;-63.846981048583984;-63.846981048583984
10101666666.666702;-63.943988800048828;-63.943988800048828
10105333333.333368;-64.301628112792969;-64.301628112792969
10109000000.000034;-64.549484252929688;-64.549484252929688
10112666666.6667;-64.013984680175781;-64.013984680175781
10116333333.333366;-64.2607421875;-64.2607421875
10120000000.000032;-63.842479705810547;-63.842479705810547
10123666666.666698;-64.617576599121094;-64.617576599121094
10127333333.333364;-63.983104705810547;-63.983104705810547
10131000000.000031;-63.938007354736328;-63.938007354736328
10134666666.666697;-63.722133636474609;-63.722133636474609
10138333333.333363;-63.797786712646484;-63.797786712646484
10142000000.000029;-63.118881225585938;-63.118881225585938
10145666666.666695;-63.549613952636719;-63.549613952636719
10149333333.333361;-63.279705047607422;-63.279705047607422
10153000000.000027;-63.369350433349609;-63.369350433349609
10156666666.666693;-63.289276123046875;-63.289276123046875
10160333333.333359;-63.627090454101563;-63.627090454101563
10164000000.000025;-63.419399261474609;-63.419399261474609
10167666666.666691;-63.391372680664063;-63.391372680664063
10171333333.333357;-63.256683349609375;-63.256683349609375
10175000000.000023;-63.501598358154297;-63.501598358154297
10178666666.666689;-63.518257141113281;-63.518257141113281
10182333333.333355;-63.794078826904297;-63.794078826904297
10186000000.000021;-64.085403442382812;-64.085403442382812
10189666666.666687;-63.890415191650391;-63.890415191650391
10193333333.333353;-63.473037719726562;-63.473037719726562
10197000000.000019;-64.096420288085938;-64.096420288085938
10200666666.666685;-64.300727844238281;-64.300727844238281
10204333333.333351;-64.155441284179688;-64.155441284179688
10208000000.000017;-64.309440612792969;-64.309440612792969
10211666666.666683;-64.296096801757813;-64.296096801757813
10215333333.333349;-64.156593322753906;-64.156593322753906
10219000000.000015;-64.820030212402344;-64.820030212402344
10222666666.666681;-65.012115478515625;-65.012115478515625
10226333333.333347;-64.74755859375;-64.74755859375
10230000000.000013;-64.84466552734375;-64.84466552734375
10233666666.666679;-64.955787658691406;-64.955787658691406
10237333333.333345;-64.778335571289062;-64.778335571289062
10241000000.000011;-64.813873291015625;-64.813873291015625
10244666666.666677;-64.891265869140625;-64.891265869140625
10248333333.333344;-64.79107666015625;-64.79107666015625
10252000000.00001;-64.852561950683594;-64.852561950683594
10255666666.666676;-64.412429809570313;-64.412429809570313
10259333333.333342;-64.482818603515625;-64.482818603515625
10263000000.000008;-64.460380554199219;-64.460380554199219
10266666666.666674;-64.290664672851562;-64.290664672851562
10270333333.33334;-64.482818603515625;-64.482818603515625
10274000000.000006;-64.914344787597656;-64.914344787597656
10277666666.666672;-64.655693054199219;-64.655693054199219
10281333333.333338;-64.715980529785156;-64.715980529785156
10285000000.000004;-64.464042663574219;-64.464042663574219
10288666666.66667;-64.533912658691406;-64.533912658691406
10292333333.333336;-64.534141540527344;-64.534141540527344
10296000000.000002;-64.7200927734375;-64.7200927734375
10299666666.666668;-64.466537475585938;-64.466537475585938
10303333333.333334;-64.535934448242187;-64.535934448242187
10307000000;-64.580207824707031;-64.580207824707031
10310666666.666666;-64.3507080078125;-64.3507080078125
10314333333.333332;-64.329307556152344;-64.329307556152344
10317999999.999998;-64.548019409179687;-64.548019409179687
10321666666.666664;-64.44049072265625;-64.44049072265625
10325333333.33333;-64.302375793457031;-64.302375793457031
10328999999.999996;-64.408668518066406;-64.408668518066406
10332666666.666662;-64.555442810058594;-64.555442810058594
10336333333.333328;-64.719352722167969;-64.719352722167969
10339999999.999994;-64.226821899414062;-64.226821899414062
10343666666.66666;-64.219169616699219;-64.219169616699219
10347333333.333326;-64.395500183105469;-64.395500183105469
10350999999.999992;-64.204132080078125;-64.204132080078125
10354666666.666658;-64.361160278320313;-64.361160278320313
10358333333.333324;-64.215301513671875;-64.215301513671875
10361999999.99999;-63.99853515625;-63.99853515625
10365666666.666656;-64.366950988769531;-64.366950988769531
10369333333.333323;-63.816532135009766;-63.816532135009766
10372999999.999989;-64.197418212890625;-64.197418212890625
10376666666.666655;-64.055984497070313;-64.055984497070313
10380333333.333321;-64.007591247558594;-64.007591247558594
10383999999.999987;-64.043136596679688;-64.043136596679688
10387666666.666653;-64.1773681640625;-64.1773681640625
10391333333.333319;-63.815128326416016;-63.815128326416016
10394999999.999985;-63.991497039794922;-63.991497039794922
10398666666.666651;-63.947536468505859;-63.947536468505859
10402333333.333317;-64.088310241699219;-64.088310241699219
10405999999.999983;-63.783805847167969;-63.783805847167969
10409666666.666649;-63.792625427246094;-63.792625427246094
10413333333.333315;-64.121040344238281;-64.121040344238281
10416999999.999981;-64.131591796875;-64.131591796875
10420666666.666647;-64.397171020507812;-64.397171020507812
10424333333.333313;-64.118995666503906;-64.118995666503906
10427999999.999979;-64.213783264160156;-64.213783264160156
10431666666.666645;-64.485549926757813;-64.485549926757813
10435333333.333311;-64.146560668945313;-64.146560668945313
10438999999.999977;-64.197341918945313;-64.197341918945313
10442666666.666643;-64.675407409667969;-64.675407409667969
10446333333.333309;-64.552650451660156;-64.552650451660156
10449999999.999975;-64.869461059570313;-64.869461059570313
10453666666.666641;-65.20574951171875;-65.20574951171875
10457333333.333307;-64.773170471191406;-64.773170471191406
10460999999.999973;-65.142547607421875;-65.142547607421875
10464666666.666639;-65.020133972167969;-65.020133972167969
10468333333.333305;-65.109428405761719;-65.109428405761719
10471999999.999971;-65.467796325683594;-65.467796325683594
10475666666.666637;-65.329986572265625;-65.329986572265625
10479333333.333303;-65.1292724609375;-65.1292724609375
10482999999.999969;-64.999313354492187;-64.999313354492187
10486666666.666636;-65.178436279296875;-65.178436279296875
10490333333.333302;-65.186920166015625;-65.186920166015625
10493999999.999968;-65.073509216308594;-65.073509216308594
10497666666.666634;-64.844108581542969;-64.844108581542969
10501333333.3333;-64.652381896972656;-64.652381896972656
10504999999.999966;-64.935791015625;-64.935791015625
10508666666.666632;-65.026069641113281;-65.026069641113281
10512333333.333298;-64.180686950683594;-64.180686950683594
10515999999.999964;-64.725311279296875;-64.725311279296875
10519666666.66663;-64.794685363769531;-64.794685363769531
10523333333.333296;-64.640586853027344;-64.640586853027344
10526999999.999962;-64.364028930664063;-64.364028930664063
10530666666.666628;-64.746337890625;-64.746337890625
10534333333.333294;-64.470100402832031;-64.470100402832031
10537999999.99996;-64.1953125;-64.1953125
10541666666.666626;-64.25543212890625;-64.25543212890625
10545333333.333292;-64.124015808105469;-64.124015808105469
10548999999.999958;-64.115097045898437;-64.115097045898437
10552666666.666624;-63.814491271972656;-63.814491271972656
10556333333.33329;-63.908432006835938;-63.908432006835938
10559999999.999956;-64.257423400878906;-64.257423400878906
10563666666.666622;-63.904270172119141;-63.904270172119141
10567333333.333288;-64.349464416503906;-64.349464416503906
10570999999.999954;-64.125076293945313;-64.125076293945313
10574666666.66662;-64.372146606445313;-64.372146606445313
10578333333.333286;-64.724395751953125;-64.724395751953125
10581999999.999952;-64.618309020996094;-64.618309020996094
10585666666.666618;-64.585975646972656;-64.585975646972656
10589333333.333284;-64.561386108398437;-64.561386108398437
10592999999.99995;-65.146957397460938;-65.146957397460938
10596666666.666616;-65.126747131347656;-65.126747131347656
10600333333.333282;-65.107589721679688;-65.107589721679688
10603999999.999949;-65.573715209960937;-65.573715209960937
10607666666.666615;-65.469245910644531;-65.469245910644531
10611333333.333281;-65.457931518554687;-65.457931518554687
10614999999.999947;-65.542465209960938;-65.542465209960938
10618666666.666613;-66.146965026855469;-66.146965026855469
10622333333.333279;-66.105064392089844;-66.105064392089844
10625999999.999945;-66.060295104980469;-66.060295104980469
10629666666.666611;-66.097343444824219;-66.097343444824219
10633333333.333277;-66.209930419921875;-66.209930419921875
10636999999.999943;-66.290718078613281;-66.290718078613281
10640666666.666609;-65.933433532714844;-65.933433532714844
10644333333.333275;-66.321487426757812;-66.321487426757812
10647999999.999941;-65.961524963378906;-65.961524963378906
10651666666.666607;-65.850967407226562;-65.850967407226562
10655333333.333273;-65.516212463378906;-65.516212463378906
10658999999.999939;-65.734458923339844;-65.734458923339844
10662666666.666605;-65.825241088867188;-65.825241088867188
10666333333.333271;-65.620956420898438;-65.620956420898438
10669999999.999937;-65.602935791015625;-65.602935791015625
10673666666.666603;-65.468582153320313;-65.468582153320313
10677333333.333269;-66.128860473632812;-66.128860473632812
10680999999.999935;-65.78167724609375;-65.78167724609375
10684666666.666601;-65.909164428710938;-65.909164428710938
10688333333.333267;-65.70025634765625;-65.70025634765625
10691999999.999933;-65.793617248535156;-65.793617248535156
10695666666.666599;-66.191123962402344;-66.191123962402344
10699333333.333265;-66.389961242675781;-66.389961242675781
10702999999.999931;-66.267318725585937;-66.267318725585937
10706666666.666597;-66.040657043457031;-66.040657043457031
10710333333.333263;-66.468910217285156;-66.468910217285156
10713999999.999929;-66.371444702148437;-66.371444702148437
10717666666.666595;-66.975318908691406;-66.975318908691406
10721333333.333261;-66.992256164550781;-66.992256164550781
10724999999.999928;-66.702018737792969;-66.702018737792969
10728666666.666594;-67.147872924804688;-67.147872924804688
10732333333.33326;-66.955436706542969;-66.955436706542969
10735999999.999926;-67.22552490234375;-67.22552490234375
10739666666.666592;-66.860527038574219;-66.860527038574219
10743333333.333258;-66.638259887695313;-66.638259887695313
10746999999.999924;-66.280014038085938;-66.280014038085938
10750666666.66659;-66.720039367675781;-66.720039367675781
10754333333.333256;-66.669822692871094;-66.669822692871094
10757999999.999922;-66.403228759765625;-66.403228759765625
10761666666.666588;-66.301223754882813;-66.301223754882813
10765333333.333254;-65.768951416015625;-65.768951416015625
10768999999.99992;-65.410331726074219;-65.410331726074219
10772666666.666586;-65.813423156738281;-65.813423156738281
10776333333.333252;-65.646873474121094;-65.646873474121094
10779999999.999918;-65.447494506835938;-65.447494506835938
10783666666.666584;-65.065475463867188;-65.065475463867188
10787333333.33325;-65.197349548339844;-65.197349548339844
10790999999.999916;-64.934341430664063;-64.934341430664063
10794666666.666582;-65.103935241699219;-65.103935241699219
10798333333.333248;-64.695289611816406;-64.695289611816406
10801999999.999914;-64.775016784667969;-64.775016784667969
10805666666.66658;-64.812355041503906;-64.812355041503906
10809333333.333246;-64.651786804199219;-64.651786804199219
10812999999.999912;-64.911125183105469;-64.911125183105469
10816666666.666578;-65.0960693359375;-65.0960693359375
10820333333.333244;-65.177436828613281;-65.177436828613281
10823999999.99991;-65.097801208496094;-65.097801208496094
10827666666.666576;-65.23516845703125;-65.23516845703125
10831333333.333242;-65.235420227050781;-65.235420227050781
10834999999.999908;-65.080680847167969;-65.080680847167969
10838666666.666574;-65.300666809082031;-65.300666809082031
10842333333.333241;-65.355880737304687;-65.355880737304687
10845999999.999907;-65.743171691894531;-65.743171691894531
10849666666.666573;-65.858085632324219;-65.858085632324219
10853333333.333239;-65.664207458496094;-65.664207458496094
10856999999.999905;-65.618385314941406;-65.618385314941406
10860666666.666571;-65.738136291503906;-65.738136291503906
10864333333.333237;-66.012336730957031;-66.012336730957031
10867999999.999903;-66.025726318359375;-66.025726318359375
10871666666.666569;-66.017807006835938;-66.017807006835938
10875333333.333235;-66.088264465332031;-66.088264465332031
10878999999.999901;-66.030296325683594;-66.030296325683594
10882666666.666567;-65.749443054199219;-65.749443054199219
10886333333.333233;-65.970237731933594;-65.970237731933594
10889999999.999899;-65.510688781738281;-65.510688781738281
10893666666.666565;-65.711570739746094;-65.711570739746094
10897333333.333231;-65.468666076660156;-65.468666076660156
10900999999.999897;-65.300849914550781;-65.300849914550781
10904666666.666563;-65.231849670410156;-65.231849670410156
10908333333.333229;-64.853050231933594;-64.853050231933594
10911999999.999895;-64.647918701171875;-64.647918701171875
10915666666.666561;-64.657562255859375;-64.657562255859375
10919333333.333227;-64.440040588378906;-64.440040588378906
10922999999.999893;-64.540390014648437;-64.540390014648437
10926666666.666559;-64.375900268554687;-64.375900268554687
10930333333.333225;-64.569465637207031;-64.569465637207031
10933999999.999891;-64.225639343261719;-64.225639343261719
10937666666.666557;-64.35302734375;-64.35302734375
10941333333.333223;-64.217521667480469;-64.217521667480469
10944999999.999889;-63.862422943115234;-63.862422943115234
10948666666.666555;-64.284782409667969;-64.284782409667969
10952333333.333221;-64.295097351074219;-64.295097351074219
10955999999.999887;-64.30499267578125;-64.30499267578125
10959666666.666553;-64.6873779296875;-64.6873779296875
10963333333.33322;-64.641586303710937;-64.641586303710937
10966999999.999886;-64.862037658691406;-64.862037658691406
10970666666.666552;-64.8154296875;-64.8154296875
10974333333.333218;-64.983482360839844;-64.983482360839844
10977999999.999884;-65.263839721679688;-65.263839721679688
10981666666.66655;-65.075790405273437;-65.075790405273437
10985333333.333216;-65.178611755371094;-65.178611755371094
10988999999.999882;-64.846794128417969;-64.846794128417969
10992666666.666548;-64.610977172851562;-64.610977172851562
10996333333.333214;-64.840278625488281;-64.840278625488281
10999999999.99988;-64.483627319335938;-64.483627319335938
11003666666.666546;-64.622833251953125;-64.622833251953125
11007333333.333212;-64.9107666015625;-64.9107666015625
11010999999.999878;-64.80078125;-64.80078125
11014666666.666544;-64.336868286132813;-64.336868286132813
11018333333.33321;-64.101387023925781;-64.101387023925781
11021999999.999876;-64.552345275878906;-64.552345275878906
11025666666.666542;-64.667755126953125;-64.667755126953125
11029333333.333208;-65.132125854492188;-65.132125854492188
11032999999.999874;-65.122734069824219;-65.122734069824219
11036666666.66654;-65.11334228515625;-65.11334228515625
11040333333.333206;-65.063484191894531;-65.063484191894531
11043999999.999872;-64.994789123535156;-64.994789123535156
11047666666.666538;-65.4708251953125;-65.4708251953125
11051333333.333204;-65.79736328125;-65.79736328125
11054999999.99987;-65.602470397949219;-65.602470397949219
11058666666.666536;-65.504753112792969;-65.504753112792969
11062333333.333202;-66.039573669433594;-66.039573669433594
11065999999.999868;-65.997566223144531;-65.997566223144531
11069666666.666534;-66.401268005371094;-66.401268005371094
11073333333.3332;-65.941024780273438;-65.941024780273438
11076999999.999866;-65.946662902832031;-65.946662902832031
11080666666.666533;-66.478958129882813;-66.478958129882813
11084333333.333199;-66.892768859863281;-66.892768859863281
11087999999.999865;-66.795783996582031;-66.795783996582031
11091666666.666531;-67.182548522949219;-67.182548522949219
11095333333.333197;-66.827926635742188;-66.827926635742188
11098999999.999863;-67.107574462890625;-67.107574462890625
11102666666.666529;-66.958976745605469;-66.958976745605469
11106333333.333195;-66.979690551757813;-66.979690551757813
11109999999.999861;-66.609085083007813;-66.609085083007813
11113666666.666527;-67.055999755859375;-67.055999755859375
11117333333.333193;-67.021873474121094;-67.021873474121094
11120999999.999859;-67.020271301269531;-67.020271301269531
11124666666.666525;-67.091278076171875;-67.091278076171875
11128333333.333191;-67.167381286621094;-67.167381286621094
11131999999.999857;-67.085609436035156;-67.085609436035156
11135666666.666523;-67.124290466308594;-67.124290466308594
11139333333.333189;-67.204246520996094;-67.204246520996094
11142999999.999855;-67.086494445800781;-67.086494445800781
11146666666.666521;-67.061546325683594;-67.061546325683594
11150333333.333187;-67.202354431152344;-67.202354431152344
11153999999.999853;-66.926910400390625;-66.926910400390625
11157666666.666519;-66.509384155273437;-66.509384155273437
11161333333.333185;-66.343231201171875;-66.343231201171875
11164999999.999851;-66.498931884765625;-66.498931884765625
11168666666.666517;-66.137657165527344;-66.137657165527344
11172333333.333183;-66.425765991210938;-66.425765991210938
11175999999.999849;-66.187202453613281;-66.187202453613281
11179666666.666515;-66.018898010253906;-66.018898010253906
11183333333.333181;-65.929641723632812;-65.929641723632812
11186999999.999847;-66.093475341796875;-66.093475341796875
11190666666.666513;-66.238174438476563;-66.238174438476563
11194333333.333179;-66.013679504394531;-66.013679504394531
11197999999.999846;-65.803939819335937;-65.803939819335937
11201666666.666512;-65.795860290527344;-65.795860290527344
11205333333.333178;-65.877426147460938;-65.877426147460938
11208999999.999844;-66.172637939453125;-66.172637939453125
11212666666.66651;-66.619049072265625;-66.619049072265625
11216333333.333176;-66.340126037597656;-66.340126037597656
11219999999.999842;-66.199485778808594;-66.199485778808594
11223666666.666508;-66.411117553710937;-66.411117553710937
11227333333.333174;-66.420684814453125;-66.420684814453125
11230999999.99984;-67.060661315917969;-67.060661315917969
11234666666.666506;-67.230789184570313;-67.230789184570313
11238333333.333172;-67.138656616210938;-67.138656616210938
11241999999.999838;-67.397193908691406;-67.397193908691406
11245666666.666504;-67.548721313476563;-67.548721313476563
11249333333.33317;-67.470619201660156;-67.470619201660156
11252999999.999836;-67.305984497070312;-67.305984497070312
11256666666.666502;-67.095451354980469;-67.095451354980469
11260333333.333168;-67.221931457519531;-67.221931457519531
11263999999.999834;-67.188262939453125;-67.188262939453125
11267666666.6665;-67.154350280761719;-67.154350280761719
11271333333.333166;-66.874908447265625;-66.874908447265625
11274999999.999832;-66.662704467773437;-66.662704467773437
11278666666.666498;-66.712287902832031;-66.712287902832031
11282333333.333164;-66.688453674316406;-66.688453674316406
11285999999.99983;-66.57061767578125;-66.57061767578125
11289666666.666496;-66.141716003417969;-66.141716003417969
11293333333.333162;-66.694366455078125;-66.694366455078125
11296999999.999828;-66.151908874511719;-66.151908874511719
11300666666.666494;-66.429740905761719;-66.429740905761719
11304333333.33316;-66.049476623535156;-66.049476623535156
11307999999.999826;-66.071708679199219;-66.071708679199219
11311666666.666492;-65.937957763671875;-65.937957763671875
11315333333.333158;-65.84588623046875;-65.84588623046875
11318999999.999825;-65.76934814453125;-65.76934814453125
11322666666.666491;-65.871299743652344;-65.871299743652344
11326333333.333157;-65.699188232421875;-65.699188232421875
11329999999.999823;-65.547454833984375;-65.547454833984375
11333666666.666489;-65.597816467285156;-65.597816467285156
11337333333.333155;-65.418502807617188;-65.418502807617188
11340999999.999821;-65.438789367675781;-65.438789367675781
11344666666.666487;-65.733779907226563;-65.733779907226563
11348333333.333153;-65.541664123535156;-65.541664123535156
11351999999.999819;-65.219367980957031;-65.219367980957031
11355666666.666485;-65.5914306640625;-65.5914306640625
11359333333.333151;-65.506195068359375;-65.506195068359375
11362999999.999817;-65.246635437011719;-65.246635437011719
11366666666.666483;-65.26898193359375;-65.26898193359375
11370333333.333149;-65.284408569335938;-65.284408569335938
11373999999.999815;-65.339935302734375;-65.339935302734375
11377666666.666481;-64.90338134765625;-64.90338134765625
11381333333.333147;-64.964790344238281;-64.964790344238281
11384999999.999813;-65.027328491210938;-65.027328491210938
11388666666.666479;-65.294464111328125;-65.294464111328125
11392333333.333145;-65.349884033203125;-65.349884033203125
11395999999.999811;-64.848304748535156;-64.848304748535156
11399666666.666477;-65.017440795898437;-65.017440795898437
11403333333.333143;-65.259468078613281;-65.259468078613281
11406999999.999809;-65.292472839355469;-65.292472839355469
11410666666.666475;-65.451583862304688;-65.451583862304688
11414333333.333141;-65.411979675292969;-65.411979675292969
11417999999.999807;-65.068168640136719;-65.068168640136719
11421666666.666473;-65.526214599609375;-65.526214599609375
11425333333.333139;-65.939399719238281;-65.939399719238281
11428999999.999805;-65.696075439453125;-65.696075439453125
11432666666.666471;-65.540275573730469;-65.540275573730469
11436333333.333138;-65.847686767578125;-65.847686767578125
11439999999.999804;-65.882637023925781;-65.882637023925781
11443666666.66647;-66.043624877929688;-66.043624877929688
11447333333.333136;-65.795524597167969;-65.795524597167969
11450999999.999802;-66.252876281738281;-66.252876281738281
11454666666.666468;-65.963897705078125;-65.963897705078125
11458333333.333134;-66.175117492675781;-66.175117492675781
11461999999.9998;-65.957084655761719;-65.957084655761719
11465666666.666466;-66.406150817871094;-66.406150817871094
11469333333.333132;-66.241058349609375;-66.241058349609375
11472999999.999798;-66.855766296386719;-66.855766296386719
11476666666.666464;-67.010833740234375;-67.010833740234375
11480333333.33313;-66.674995422363281;-66.674995422363281
11483999999.999796;-66.994560241699219;-66.994560241699219
11487666666.666462;-67.069442749023437;-67.069442749023437
11491333333.333128;-67.160377502441406;-67.160377502441406
11494999999.999794;-67.441337585449219;-67.441337585449219
11498666666.66646;-67.295173645019531;-67.295173645019531
11502333333.333126;-67.461006164550781;-67.461006164550781
11505999999.999792;-67.035514831542969;-67.035514831542969
11509666666.666458;-67.1080322265625;-67.1080322265625
11513333333.333124;-66.898452758789062;-66.898452758789062
11516999999.99979;-67.158309936523438;-67.158309936523438
11520666666.666456;-67.061302185058594;-67.061302185058594
11524333333.333122;-66.824691772460938;-66.824691772460938
11527999999.999788;-66.661102294921875;-66.661102294921875
11531666666.666454;-66.627822875976563;-66.627822875976563
11535333333.33312;-66.687690734863281;-66.687690734863281
11538999999.999786;-66.86865234375;-66.86865234375
11542666666.666452;-66.822059631347656;-66.822059631347656
11546333333.333118;-66.233436584472656;-66.233436584472656
11549999999.999784;-65.879081726074219;-65.879081726074219
11553666666.666451;-66.195762634277344;-66.195762634277344
11557333333.333117;-66.015739440917969;-66.015739440917969
11560999999.999783;-66.4189453125;-66.4189453125
11564666666.666449;-66.335113525390625;-66.335113525390625
11568333333.333115;-66.046592712402344;-66.046592712402344
11571999999.999781;-65.819015502929688;-65.819015502929688
11575666666.666447;-66.187736511230469;-66.187736511230469
11579333333.333113;-66.125511169433594;-66.125511169433594
11582999999.999779;-66.192756652832031;-66.192756652832031
11586666666.666445;-66.414466857910156;-66.414466857910156
11590333333.333111;-66.426582336425781;-66.426582336425781
11593999999.999777;-66.408401489257813;-66.408401489257813
11597666666.666443;-66.35906982421875;-66.35906982421875
11601333333.333109;-66.192558288574219;-66.192558288574219
11604999999.999775;-66.130943298339844;-66.130943298339844
11608666666.666441;-66.0242919921875;-66.0242919921875
11612333333.333107;-66.077056884765625;-66.077056884765625
11615999999.999773;-66.054367065429687;-66.054367065429687
11619666666.666439;-66.113426208496094;-66.113426208496094
11623333333.333105;-65.916297912597656;-65.916297912597656
11626999999.999771;-66.083976745605469;-66.083976745605469
11630666666.666437;-65.934806823730469;-65.934806823730469
11634333333.333103;-65.774559020996094;-65.774559020996094
11637999999.999769;-66.104362487792969;-66.104362487792969
11641666666.666435;-65.604476928710938;-65.604476928710938
11645333333.333101;-65.969772338867187;-65.969772338867187
11648999999.999767;-66.512306213378906;-66.512306213378906
11652666666.666433;-65.955886840820313;-65.955886840820313
11656333333.333099;-66.173507690429687;-66.173507690429687
11659999999.999765;-66.295989990234375;-66.295989990234375
11663666666.666431;-66.371040344238281;-66.371040344238281
11667333333.333097;-66.075210571289063;-66.075210571289063
11670999999.999763;-66.493827819824219;-66.493827819824219
11674666666.66643;-66.346351623535156;-66.346351623535156
11678333333.333096;-66.153877258300781;-66.153877258300781
11681999999.999762;-66.601242065429688;-66.601242065429688
11685666666.666428;-66.443496704101563;-66.443496704101563
11689333333.333094;-66.427970886230469;-66.427970886230469
11692999999.99976;-66.192115783691406;-66.192115783691406
11696666666.666426;-66.612960815429687;-66.612960815429687
11700333333.333092;-66.569961547851563;-66.569961547851563
11703999999.999758;-66.182754516601563;-66.182754516601563
11707666666.666424;-66.115768432617187;-66.115768432617187
11711333333.33309;-66.179084777832031;-66.179084777832031
11714999999.999756;-65.746772766113281;-65.746772766113281
11718666666.666422;-65.667831420898437;-65.667831420898437
11722333333.333088;-65.80621337890625;-65.80621337890625
11725999999.999754;-65.4139404296875;-65.4139404296875
11729666666.66642;-65.465530395507813;-65.465530395507813
11733333333.333086;-65.244468688964844;-65.244468688964844
11736999999.999752;-65.470993041992187;-65.470993041992187
11740666666.666418;-65.638862609863281;-65.638862609863281
11744333333.333084;-65.348129272460938;-65.348129272460938
11747999999.99975;-65.361587524414063;-65.361587524414063
11751666666.666416;-65.466636657714844;-65.466636657714844
11755333333.333082;-65.173759460449219;-65.173759460449219
11758999999.999748;-65.256202697753906;-65.256202697753906
11762666666.666414;-65.301971435546875;-65.301971435546875
11766333333.33308;-65.312362670898438;-65.312362670898438
11769999999.999746;-65.401107788085938;-65.401107788085938
11773666666.666412;-65.53521728515625;-65.53521728515625
11777333333.333078;-65.486076354980469;-65.486076354980469
11780999999.999744;-65.3914794921875;-65.3914794921875
11784666666.66641;-65.562232971191406;-65.562232971191406
11788333333.333076;-65.594459533691406;-65.594459533691406
11791999999.999743;-65.387237548828125;-65.387237548828125
11795666666.666409;-65.311058044433594;-65.311058044433594
11799333333.333075;-65.593925476074219;-65.593925476074219
11802999999.999741;-65.701805114746094;-65.701805114746094
11806666666.666407;-65.699943542480469;-65.699943542480469
11810333333.333073;-66.049476623535156;-66.049476623535156
11813999999.999739;-65.88067626953125;-65.88067626953125
11817666666.666405;-65.650482177734375;-65.650482177734375
11821333333.333071;-65.823150634765625;-65.823150634765625
11824999999.999737;-66.031036376953125;-66.031036376953125
11828666666.666403;-65.907554626464844;-65.907554626464844
11832333333.333069;-66.00604248046875;-66.00604248046875
11835999999.999735;-66.23773193359375;-66.23773193359375
11839666666.666401;-66.029830932617188;-66.029830932617188
11843333333.333067;-65.983612060546875;-65.983612060546875
11846999999.999733;-66.038505554199219;-66.038505554199219
11850666666.666399;-66.3157958984375;-66.3157958984375
11854333333.333065;-66.512428283691406;-66.512428283691406
11857999999.999731;-66.677230834960937;-66.677230834960937
11861666666.666397;-66.640541076660156;-66.640541076660156
11865333333.333063;-66.922393798828125;-66.922393798828125
11868999999.999729;-67.029632568359375;-67.029632568359375
11872666666.666395;-66.74884033203125;-66.74884033203125
11876333333.333061;-66.654815673828125;-66.654815673828125
11879999999.999727;-67.159011840820312;-67.159011840820312
11883666666.666393;-67.123176574707031;-67.123176574707031
11887333333.333059;-67.112579345703125;-67.112579345703125
11890999999.999725;-66.906227111816406;-66.906227111816406
11894666666.666391;-67.102203369140625;-67.102203369140625
11898333333.333057;-67.013389587402344;-67.013389587402344
11901999999.999723;-67.33935546875;-67.33935546875
11905666666.666389;-67.265060424804687;-67.265060424804687
11909333333.333055;-67.229743957519531;-67.229743957519531
11912999999.999722;-67.218284606933594;-67.218284606933594
11916666666.666388;-67.185562133789063;-67.185562133789063
11920333333.333054;-67.341056823730469;-67.341056823730469
11923999999.99972;-67.224090576171875;-67.224090576171875
11927666666.666386;-66.960899353027344;-66.960899353027344
11931333333.333052;-67.163032531738281;-67.163032531738281
11934999999.999718;-66.744728088378906;-66.744728088378906
11938666666.666384;-66.951347351074219;-66.951347351074219
11942333333.33305;-66.971878051757812;-66.971878051757812
11945999999.999716;-66.797927856445312;-66.797927856445312
11949666666.666382;-66.204513549804688;-66.204513549804688
11953333333.333048;-66.757438659667969;-66.757438659667969
11956999999.999714;-66.635971069335938;-66.635971069335938
11960666666.66638;-66.369956970214844;-66.369956970214844
11964333333.333046;-66.2109375;-66.2109375
11967999999.999712;-66.085487365722656;-66.085487365722656
11971666666.666378;-65.907005310058594;-65.907005310058594
11975333333.333044;-65.679534912109375;-65.679534912109375
