Type;FSV-30;
Version;1.71 SP3;
Date;06.Aug 25;
Mode;ANALYZER;
Center Freq;11000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;22000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;22000000000.000000;Hz
Ref Level;-9.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;5000.000000;Hz
SWT;1.440000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
11388666666.666479;-63.668811798095703;-63.668811798095703
11392333333.333145;-64.000679016113281;-64.000679016113281
11395999999.999811;-64.102066040039063;-64.102066040039063
11399666666.666477;-63.900474548339844;-63.900474548339844
11403333333.333143;-63.829975128173828;-63.829975128173828
11406999999.999809;-64.274925231933594;-64.274925231933594
11410666666.666475;-63.99017333984375;-63.99017333984375
11414333333.333141;-64.022811889648438;-64.022811889648438
11417999999.999807;-64.31536865234375;-64.31536865234375
11421666666.666473;-64.326751708984375;-64.326751708984375
11425333333.333139;-64.259346008300781;-64.259346008300781
11428999999.999805;-64.51171875;-64.51171875
11432666666.666471;-64.367828369140625;-64.367828369140625
11436333333.333138;-64.498344421386719;-64.498344421386719
11439999999.999804;-64.14971923828125;-64.14971923828125
11443666666.66647;-64.143707275390625;-64.143707275390625
11447333333.333136;-64.710586547851563;-64.710586547851563
11450999999.999802;-64.557823181152344;-64.557823181152344
11454666666.666468;-64.710960388183594;-64.710960388183594
11458333333.333134;-64.948570251464844;-64.948570251464844
11461999999.9998;-65.148124694824219;-65.148124694824219
11465666666.666466;-65.421302795410156;-65.421302795410156
11469333333.333132;-65.414802551269531;-65.414802551269531
11472999999.999798;-65.312294006347656;-65.312294006347656
11476666666.666464;-65.970878601074219;-65.970878601074219
11480333333.33313;-65.762985229492188;-65.762985229492188
11483999999.999796;-65.634414672851563;-65.634414672851563
11487666666.666462;-65.8939208984375;-65.8939208984375
11491333333.333128;-66.1016845703125;-66.1016845703125
11494999999.999794;-65.738082885742188;-65.738082885742188
11498666666.66646;-66.05731201171875;-66.05731201171875
11502333333.333126;-65.554550170898437;-65.554550170898437
11505999999.999792;-65.412879943847656;-65.412879943847656
11509666666.666458;-65.791725158691406;-65.791725158691406
11513333333.333124;-65.935150146484375;-65.935150146484375
11516999999.99979;-65.625808715820313;-65.625808715820313
11520666666.666456;-65.479209899902344;-65.479209899902344
11524333333.333122;-65.304145812988281;-65.304145812988281
11527999999.999788;-65.353019714355469;-65.353019714355469
11531666666.666454;-65.484268188476562;-65.484268188476562
11535333333.33312;-65.237899780273438;-65.237899780273438
11538999999.999786;-65.292739868164063;-65.292739868164063
11542666666.666452;-65.030097961425781;-65.030097961425781
11546333333.333118;-65.15789794921875;-65.15789794921875
11549999999.999784;-64.98370361328125;-64.98370361328125
11553666666.666451;-64.971275329589844;-64.971275329589844
11557333333.333117;-64.771408081054687;-64.771408081054687
11560999999.999783;-64.9232177734375;-64.9232177734375
11564666666.666449;-64.633018493652344;-64.633018493652344
11568333333.333115;-64.79998779296875;-64.79998779296875
11571999999.999781;-64.810531616210938;-64.810531616210938
11575666666.666447;-64.928443908691406;-64.928443908691406
11579333333.333113;-64.970367431640625;-64.970367431640625
11582999999.999779;-64.707862854003906;-64.707862854003906
11586666666.666445;-64.978019714355469;-64.978019714355469
11590333333.333111;-64.766517639160156;-64.766517639160156
11593999999.999777;-64.741432189941406;-64.741432189941406
11597666666.666443;-64.997032165527344;-64.997032165527344
11601333333.333109;-65.269142150878906;-65.269142150878906
11604999999.999775;-65.316673278808594;-65.316673278808594
11608666666.666441;-64.871551513671875;-64.871551513671875
11612333333.333107;-65.078071594238281;-65.078071594238281
11615999999.999773;-64.763053894042969;-64.763053894042969
11619666666.666439;-64.085739135742188;-64.085739135742188
11623333333.333105;-64.903022766113281;-64.903022766113281
11626999999.999771;-64.792938232421875;-64.792938232421875
11630666666.666437;-64.826576232910156;-64.826576232910156
11634333333.333103;-64.408302307128906;-64.408302307128906
11637999999.999769;-64.720199584960937;-64.720199584960937
11641666666.666435;-64.581550598144531;-64.581550598144531
11645333333.333101;-64.79571533203125;-64.79571533203125
11648999999.999767;-65.19158935546875;-65.19158935546875
11652666666.666433;-64.686607360839844;-64.686607360839844
11656333333.333099;-64.772628784179687;-64.772628784179687
11659999999.999765;-64.647361755371094;-64.647361755371094
11663666666.666431;-65.032615661621094;-65.032615661621094
11667333333.333097;-65.1485595703125;-65.1485595703125
11670999999.999763;-64.719894409179687;-64.719894409179687
11674666666.66643;-64.980293273925781;-64.980293273925781
11678333333.333096;-65.536369323730469;-65.536369323730469
11681999999.999762;-65.134613037109375;-65.134613037109375
11685666666.666428;-65.20916748046875;-65.20916748046875
11689333333.333094;-65.034133911132812;-65.034133911132812
11692999999.99976;-65.279342651367188;-65.279342651367188
11696666666.666426;-64.988861083984375;-64.988861083984375
11700333333.333092;-65.18731689453125;-65.18731689453125
11703999999.999758;-65.230812072753906;-65.230812072753906
11707666666.666424;-65.00628662109375;-65.00628662109375
11711333333.33309;-64.72796630859375;-64.72796630859375
11714999999.999756;-64.854759216308594;-64.854759216308594
11718666666.666422;-64.595993041992187;-64.595993041992187
11722333333.333088;-64.364334106445313;-64.364334106445313
11725999999.999754;-64.018577575683594;-64.018577575683594
11729666666.66642;-64.099639892578125;-64.099639892578125
11733333333.333086;-63.902873992919922;-63.902873992919922
11736999999.999752;-64.286087036132813;-64.286087036132813
11740666666.666418;-63.785564422607422;-63.785564422607422
11744333333.333084;-63.655437469482422;-63.655437469482422
11747999999.99975;-63.904346466064453;-63.904346466064453
11751666666.666416;-63.849056243896484;-63.849056243896484
11755333333.333082;-64.076881408691406;-64.076881408691406
11758999999.999748;-63.899806976318359;-63.899806976318359
11762666666.666414;-64.076080322265625;-64.076080322265625
11766333333.33308;-63.801773071289062;-63.801773071289062
11769999999.999746;-64.054473876953125;-64.054473876953125
11773666666.666412;-63.947555541992188;-63.947555541992188
11777333333.333078;-64.278953552246094;-64.278953552246094
11780999999.999744;-63.892738342285156;-63.892738342285156
11784666666.66641;-64.194892883300781;-64.194892883300781
11788333333.333076;-64.3194580078125;-64.3194580078125
11791999999.999743;-64.382736206054688;-64.382736206054688
11795666666.666409;-64.346275329589844;-64.346275329589844
11799333333.333075;-64.423538208007813;-64.423538208007813
11802999999.999741;-64.556175231933594;-64.556175231933594
11806666666.666407;-64.818138122558594;-64.818138122558594
11810333333.333073;-64.564544677734375;-64.564544677734375
11813999999.999739;-64.415901184082031;-64.415901184082031
11817666666.666405;-64.23651123046875;-64.23651123046875
11821333333.333071;-64.458976745605469;-64.458976745605469
11824999999.999737;-64.44512939453125;-64.44512939453125
11828666666.666403;-64.419830322265625;-64.419830322265625
11832333333.333069;-64.543617248535156;-64.543617248535156
11835999999.999735;-64.862663269042969;-64.862663269042969
11839666666.666401;-64.609878540039063;-64.609878540039063
11843333333.333067;-64.916831970214844;-64.916831970214844
11846999999.999733;-64.480720520019531;-64.480720520019531
11850666666.666399;-64.887466430664063;-64.887466430664063
11854333333.333065;-65.119491577148438;-65.119491577148438
11857999999.999731;-65.470695495605469;-65.470695495605469
11861666666.666397;-65.588951110839844;-65.588951110839844
11865333333.333063;-65.605644226074219;-65.605644226074219
11868999999.999729;-65.674041748046875;-65.674041748046875
11872666666.666395;-65.632408142089844;-65.632408142089844
11876333333.333061;-65.737396240234375;-65.737396240234375
11879999999.999727;-65.849090576171875;-65.849090576171875
11883666666.666393;-65.592796325683594;-65.592796325683594
11887333333.333059;-65.953178405761719;-65.953178405761719
11890999999.999725;-65.817848205566406;-65.817848205566406
11894666666.666391;-65.361724853515625;-65.361724853515625
11898333333.333057;-65.964706420898437;-65.964706420898437
11901999999.999723;-65.852790832519531;-65.852790832519531
11905666666.666389;-66.028488159179688;-66.028488159179688
11909333333.333055;-66.092552185058594;-66.092552185058594
11912999999.999722;-66.021881103515625;-66.021881103515625
11916666666.666388;-65.944679260253906;-65.944679260253906
11920333333.333054;-65.515151977539062;-65.515151977539062
11923999999.99972;-65.740676879882813;-65.740676879882813
11927666666.666386;-66.150253295898438;-66.150253295898438
11931333333.333052;-65.564376831054687;-65.564376831054687
11934999999.999718;-65.668113708496094;-65.668113708496094
11938666666.666384;-65.521690368652344;-65.521690368652344
11942333333.33305;-65.543144226074219;-65.543144226074219
11945999999.999716;-65.266304016113281;-65.266304016113281
11949666666.666382;-65.409370422363281;-65.409370422363281
11953333333.333048;-65.30780029296875;-65.30780029296875
11956999999.999714;-65.317314147949219;-65.317314147949219
11960666666.66638;-64.651374816894531;-64.651374816894531
11964333333.333046;-64.523567199707031;-64.523567199707031
11967999999.999712;-64.909934997558594;-64.909934997558594
11971666666.666378;-64.993583679199219;-64.993583679199219
11975333333.333044;-64.679664611816406;-64.679664611816406
11978999999.99971;-64.455825805664062;-64.455825805664062
11982666666.666376;-64.545677185058594;-64.545677185058594
11986333333.333042;-64.45361328125;-64.45361328125
11989999999.999708;-64.271499633789063;-64.271499633789063
11993666666.666374;-64.335411071777344;-64.335411071777344
11997333333.33304;-64.19110107421875;-64.19110107421875
12000999999.999706;-64.150718688964844;-64.150718688964844
12004666666.666372;-64.1748046875;-64.1748046875
12008333333.333038;-64.211395263671875;-64.211395263671875
12011999999.999704;-64.327377319335938;-64.327377319335938
12015666666.66637;-64.571556091308594;-64.571556091308594
12019333333.333036;-64.038818359375;-64.038818359375
12022999999.999702;-64.48974609375;-64.48974609375
12026666666.666368;-64.513656616210938;-64.513656616210938
12030333333.333035;-64.258651733398438;-64.258651733398438
12033999999.999701;-64.677291870117188;-64.677291870117188
12037666666.666367;-64.615608215332031;-64.615608215332031
12041333333.333033;-64.788398742675781;-64.788398742675781
12044999999.999699;-65.07574462890625;-65.07574462890625
12048666666.666365;-64.978630065917969;-64.978630065917969
12052333333.333031;-65.187179565429687;-65.187179565429687
12055999999.999697;-64.663749694824219;-64.663749694824219
12059666666.666363;-65.164703369140625;-65.164703369140625
12063333333.333029;-64.926399230957031;-64.926399230957031
12066999999.999695;-64.890800476074219;-64.890800476074219
12070666666.666361;-65.130218505859375;-65.130218505859375
12074333333.333027;-65.057853698730469;-65.057853698730469
12077999999.999693;-65.071441650390625;-65.071441650390625
12081666666.666359;-64.986053466796875;-64.986053466796875
12085333333.333025;-64.934211730957031;-64.934211730957031
12088999999.999691;-64.817520141601563;-64.817520141601563
12092666666.666357;-64.791854858398438;-64.791854858398438
12096333333.333023;-65.040390014648438;-65.040390014648438
12099999999.999689;-64.682380676269531;-64.682380676269531
12103666666.666355;-64.483154296875;-64.483154296875
12107333333.333021;-64.158828735351562;-64.158828735351562
12110999999.999687;-63.953220367431641;-63.953220367431641
12114666666.666353;-64.309844970703125;-64.309844970703125
12118333333.333019;-64.113906860351562;-64.113906860351562
12121999999.999685;-63.862598419189453;-63.862598419189453
12125666666.666351;-63.672805786132813;-63.672805786132813
12129333333.333017;-63.979305267333984;-63.979305267333984
12132999999.999683;-63.328876495361328;-63.328876495361328
12136666666.666349;-63.887931823730469;-63.887931823730469
12140333333.333015;-63.549575805664063;-63.549575805664063
12143999999.999681;-63.595760345458984;-63.595760345458984
12147666666.666348;-63.636123657226562;-63.636123657226562
12151333333.333014;-63.365653991699219;-63.365653991699219
12154999999.99968;-63.150272369384766;-63.150272369384766
12158666666.666346;-63.270462036132813;-63.270462036132813
12162333333.333012;-63.069828033447266;-63.069828033447266
12165999999.999678;-63.229743957519531;-63.229743957519531
12169666666.666344;-63.425003051757813;-63.425003051757813
12173333333.33301;-63.217105865478516;-63.217105865478516
12176999999.999676;-63.665714263916016;-63.665714263916016
12180666666.666342;-63.473346710205078;-63.473346710205078
12184333333.333008;-63.382625579833984;-63.382625579833984
12187999999.999674;-63.423294067382813;-63.423294067382813
12191666666.66634;-63.396858215332031;-63.396858215332031
12195333333.333006;-63.227138519287109;-63.227138519287109
12198999999.999672;-63.372886657714844;-63.372886657714844
12202666666.666338;-63.435699462890625;-63.435699462890625
12206333333.333004;-63.590446472167969;-63.590446472167969
12209999999.99967;-63.309738159179688;-63.309738159179688
12213666666.666336;-63.749244689941406;-63.749244689941406
12217333333.333002;-63.402053833007813;-63.402053833007813
12220999999.999668;-63.756298065185547;-63.756298065185547
12224666666.666334;-63.477626800537109;-63.477626800537109
12228333333.333;-63.297214508056641;-63.297214508056641
12231999999.999666;-63.611873626708984;-63.611873626708984
12235666666.666332;-63.188983917236328;-63.188983917236328
12239333333.332998;-63.3826904296875;-63.3826904296875
12242999999.999664;-63.507396697998047;-63.507396697998047
12246666666.66633;-63.499073028564453;-63.499073028564453
12250333333.332996;-63.44085693359375;-63.44085693359375
12253999999.999662;-63.530174255371094;-63.530174255371094
12257666666.666328;-63.898994445800781;-63.898994445800781
12261333333.332994;-63.741474151611328;-63.741474151611328
12264999999.99966;-64.37841796875;-64.37841796875
12268666666.666327;-64.294120788574219;-64.294120788574219
12272333333.332993;-64.471977233886719;-64.471977233886719
12275999999.999659;-64.957313537597656;-64.957313537597656
12279666666.666325;-65.050498962402344;-65.050498962402344
12283333333.332991;-65.496925354003906;-65.496925354003906
12286999999.999657;-65.639358520507813;-65.639358520507813
12290666666.666323;-65.585708618164063;-65.585708618164063
12294333333.332989;-65.911201477050781;-65.911201477050781
12297999999.999655;-66.128150939941406;-66.128150939941406
12301666666.666321;-66.109138488769531;-66.109138488769531
12305333333.332987;-66.123527526855469;-66.123527526855469
12308999999.999653;-66.91033935546875;-66.91033935546875
12312666666.666319;-66.80377197265625;-66.80377197265625
12316333333.332985;-66.441696166992188;-66.441696166992188
12319999999.999651;-67.070747375488281;-67.070747375488281
12323666666.666317;-66.954170227050781;-66.954170227050781
12327333333.332983;-66.906753540039062;-66.906753540039062
12330999999.999649;-67.111801147460938;-67.111801147460938
12334666666.666315;-66.787879943847656;-66.787879943847656
12338333333.332981;-66.538055419921875;-66.538055419921875
12341999999.999647;-66.748390197753906;-66.748390197753906
12345666666.666313;-66.568267822265625;-66.568267822265625
12349333333.332979;-66.513694763183594;-66.513694763183594
12352999999.999645;-66.034866333007813;-66.034866333007813
12356666666.666311;-65.837844848632813;-65.837844848632813
12360333333.332977;-65.780609130859375;-65.780609130859375
12363999999.999643;-66.127517700195313;-66.127517700195313
12367666666.666309;-65.972122192382813;-65.972122192382813
12371333333.332975;-65.477378845214844;-65.477378845214844
12374999999.999641;-65.234359741210938;-65.234359741210938
12378666666.666307;-65.472396850585938;-65.472396850585938
12382333333.332973;-65.497184753417969;-65.497184753417969
12385999999.99964;-65.093338012695312;-65.093338012695312
12389666666.666306;-64.97998046875;-64.97998046875
12393333333.332972;-65.25689697265625;-65.25689697265625
12396999999.999638;-64.95513916015625;-64.95513916015625
12400666666.666304;-65.1248779296875;-65.1248779296875
12404333333.33297;-65.346389770507813;-65.346389770507813
12407999999.999636;-65.305335998535156;-65.305335998535156
12411666666.666302;-65.425788879394531;-65.425788879394531
12415333333.332968;-65.223793029785156;-65.223793029785156
12418999999.999634;-65.024238586425781;-65.024238586425781
12422666666.6663;-65.478271484375;-65.478271484375
12426333333.332966;-65.607017517089844;-65.607017517089844
12429999999.999632;-65.72479248046875;-65.72479248046875
12433666666.666298;-66.1527099609375;-66.1527099609375
12437333333.332964;-65.401817321777344;-65.401817321777344
12440999999.99963;-66.209014892578125;-66.209014892578125
12444666666.666296;-65.973098754882812;-65.973098754882812
12448333333.332962;-66.04205322265625;-66.04205322265625
12451999999.999628;-65.816871643066406;-65.816871643066406
12455666666.666294;-65.789710998535156;-65.789710998535156
12459333333.33296;-65.897880554199219;-65.897880554199219
12462999999.999626;-65.680648803710938;-65.680648803710938
12466666666.666292;-65.957305908203125;-65.957305908203125
12470333333.332958;-65.439262390136719;-65.439262390136719
12473999999.999624;-65.342742919921875;-65.342742919921875
12477666666.66629;-65.329345703125;-65.329345703125
12481333333.332956;-64.787681579589844;-64.787681579589844
12484999999.999622;-64.733833312988281;-64.733833312988281
12488666666.666288;-64.862236022949219;-64.862236022949219
12492333333.332954;-64.86328125;-64.86328125
12495999999.99962;-65.040069580078125;-65.040069580078125
12499666666.666286;-65.0614013671875;-65.0614013671875
12503333333.332952;-64.504470825195313;-64.504470825195313
12506999999.999619;-64.955360412597656;-64.955360412597656
12510666666.666285;-64.373016357421875;-64.373016357421875
12514333333.332951;-64.347442626953125;-64.347442626953125
12517999999.999617;-64.6319580078125;-64.6319580078125
12521666666.666283;-64.766647338867188;-64.766647338867188
12525333333.332949;-64.123237609863281;-64.123237609863281
12528999999.999615;-64.772514343261719;-64.772514343261719
12532666666.666281;-65.027122497558594;-65.027122497558594
12536333333.332947;-64.941764831542969;-64.941764831542969
12539999999.999613;-64.847846984863281;-64.847846984863281
12543666666.666279;-65.173759460449219;-65.173759460449219
12547333333.332945;-64.898788452148437;-64.898788452148437
12550999999.999611;-64.991012573242187;-64.991012573242187
12554666666.666277;-65.137519836425781;-65.137519836425781
12558333333.332943;-65.148078918457031;-65.148078918457031
12561999999.999609;-64.698707580566406;-64.698707580566406
12565666666.666275;-64.759185791015625;-64.759185791015625
12569333333.332941;-64.851127624511719;-64.851127624511719
12572999999.999607;-64.682693481445312;-64.682693481445312
12576666666.666273;-64.604087829589844;-64.604087829589844
12580333333.332939;-64.284492492675781;-64.284492492675781
12583999999.999605;-63.802989959716797;-63.802989959716797
12587666666.666271;-64.161537170410156;-64.161537170410156
12591333333.332937;-64.046089172363281;-64.046089172363281
12594999999.999603;-63.629184722900391;-63.629184722900391
12598666666.666269;-63.993175506591797;-63.993175506591797
12602333333.332935;-63.802608489990234;-63.802608489990234
12605999999.999601;-63.736534118652344;-63.736534118652344
12609666666.666267;-63.785934448242188;-63.785934448242188
12613333333.332933;-64.135490417480469;-64.135490417480469
12616999999.999599;-63.901706695556641;-63.901706695556641
12620666666.666265;-63.279525756835938;-63.279525756835938
12624333333.332932;-63.539115905761719;-63.539115905761719
12627999999.999598;-63.538299560546875;-63.538299560546875
12631666666.666264;-63.111446380615234;-63.111446380615234
12635333333.33293;-63.159744262695313;-63.159744262695313
12638999999.999596;-62.831199645996094;-62.831199645996094
12642666666.666262;-63.181472778320313;-63.181472778320313
12646333333.332928;-63.387458801269531;-63.387458801269531
12649999999.999594;-63.355415344238281;-63.355415344238281
12653666666.66626;-63.345413208007813;-63.345413208007813
12657333333.332926;-63.358829498291016;-63.358829498291016
12660999999.999592;-63.441875457763672;-63.441875457763672
12664666666.666258;-63.685405731201172;-63.685405731201172
12668333333.332924;-63.756637573242188;-63.756637573242188
12671999999.99959;-64.075309753417969;-64.075309753417969
12675666666.666256;-63.988040924072266;-63.988040924072266
12679333333.332922;-64.28436279296875;-64.28436279296875
12682999999.999588;-64.345130920410156;-64.345130920410156
12686666666.666254;-64.372795104980469;-64.372795104980469
12690333333.33292;-63.821258544921875;-63.821258544921875
12693999999.999586;-64.24200439453125;-64.24200439453125
12697666666.666252;-64.708229064941406;-64.708229064941406
12701333333.332918;-64.389404296875;-64.389404296875
12704999999.999584;-64.293891906738281;-64.293891906738281
12708666666.66625;-64.329620361328125;-64.329620361328125
12712333333.332916;-64.551605224609375;-64.551605224609375
12715999999.999582;-64.849296569824219;-64.849296569824219
12719666666.666248;-64.616554260253906;-64.616554260253906
12723333333.332914;-64.597526550292969;-64.597526550292969
12726999999.99958;-64.586181640625;-64.586181640625
12730666666.666246;-64.383041381835937;-64.383041381835937
12734333333.332912;-64.503860473632813;-64.503860473632813
12737999999.999578;-64.123550415039062;-64.123550415039062
12741666666.666245;-64.286613464355469;-64.286613464355469
12745333333.332911;-63.870552062988281;-63.870552062988281
12748999999.999577;-63.641593933105469;-63.641593933105469
12752666666.666243;-63.874820709228516;-63.874820709228516
12756333333.332909;-64.233283996582031;-64.233283996582031
12759999999.999575;-63.646087646484375;-63.646087646484375
12763666666.666241;-63.588626861572266;-63.588626861572266
12767333333.332907;-63.805828094482422;-63.805828094482422
12770999999.999573;-63.825164794921875;-63.825164794921875
12774666666.666239;-63.942398071289063;-63.942398071289063
12778333333.332905;-64.12445068359375;-64.12445068359375
12781999999.999571;-63.997066497802734;-63.997066497802734
12785666666.666237;-63.641872406005859;-63.641872406005859
12789333333.332903;-64.268417358398437;-64.268417358398437
12792999999.999569;-63.960544586181641;-63.960544586181641
12796666666.666235;-64.25250244140625;-64.25250244140625
12800333333.332901;-64.406852722167969;-64.406852722167969
12803999999.999567;-64.487693786621094;-64.487693786621094
12807666666.666233;-64.427658081054688;-64.427658081054688
12811333333.332899;-64.530838012695313;-64.530838012695313
12814999999.999565;-64.792564392089844;-64.792564392089844
12818666666.666231;-64.52874755859375;-64.52874755859375
12822333333.332897;-64.597213745117188;-64.597213745117188
12825999999.999563;-65.308212280273437;-65.308212280273437
12829666666.666229;-65.120620727539062;-65.120620727539062
12833333333.332895;-65.163032531738281;-65.163032531738281
12836999999.999561;-65.003608703613281;-65.003608703613281
12840666666.666227;-64.7943115234375;-64.7943115234375
12844333333.332893;-64.868675231933594;-64.868675231933594
12847999999.999559;-64.835258483886719;-64.835258483886719
12851666666.666225;-65.224479675292969;-65.224479675292969
12855333333.332891;-64.574302673339844;-64.574302673339844
12858999999.999557;-64.931236267089844;-64.931236267089844
12862666666.666224;-64.519500732421875;-64.519500732421875
12866333333.33289;-64.865859985351563;-64.865859985351563
12869999999.999556;-64.737808227539062;-64.737808227539062
12873666666.666222;-64.741165161132812;-64.741165161132812
12877333333.332888;-64.601356506347656;-64.601356506347656
12880999999.999554;-65.014686584472656;-65.014686584472656
12884666666.66622;-64.517730712890625;-64.517730712890625
12888333333.332886;-64.729652404785156;-64.729652404785156
12891999999.999552;-64.696128845214844;-64.696128845214844
12895666666.666218;-64.469535827636719;-64.469535827636719
12899333333.332884;-64.956367492675781;-64.956367492675781
12902999999.99955;-64.792610168457031;-64.792610168457031
12906666666.666216;-64.933082580566406;-64.933082580566406
12910333333.332882;-65.169654846191406;-65.169654846191406
12913999999.999548;-65.005996704101563;-65.005996704101563
12917666666.666214;-64.946617126464844;-64.946617126464844
12921333333.33288;-65.063484191894531;-65.063484191894531
12924999999.999546;-64.892257690429688;-64.892257690429688
12928666666.666212;-64.961395263671875;-64.961395263671875
12932333333.332878;-64.887039184570313;-64.887039184570313
12935999999.999544;-65.181632995605469;-65.181632995605469
12939666666.66621;-65.30078125;-65.30078125
12943333333.332876;-65.058822631835938;-65.058822631835938
12946999999.999542;-65.222679138183594;-65.222679138183594
12950666666.666208;-65.337913513183594;-65.337913513183594
12954333333.332874;-65.368545532226563;-65.368545532226563
12957999999.99954;-65.602371215820313;-65.602371215820313
12961666666.666206;-65.443649291992188;-65.443649291992188
12965333333.332872;-65.067512512207031;-65.067512512207031
12968999999.999538;-64.846214294433594;-64.846214294433594
12972666666.666204;-64.907554626464844;-64.907554626464844
12976333333.33287;-64.386077880859375;-64.386077880859375
12979999999.999537;-64.938148498535156;-64.938148498535156
12983666666.666203;-64.745574951171875;-64.745574951171875
12987333333.332869;-64.084365844726563;-64.084365844726563
12990999999.999535;-64.156913757324219;-64.156913757324219
12994666666.666201;-64.295501708984375;-64.295501708984375
12998333333.332867;-63.703567504882813;-63.703567504882813
13001999999.999533;-63.360916137695313;-63.360916137695313
13005666666.666199;-63.593250274658203;-63.593250274658203
13009333333.332865;-63.427921295166016;-63.427921295166016
13012999999.999531;-63.760578155517578;-63.760578155517578
13016666666.666197;-63.417499542236328;-63.417499542236328
13020333333.332863;-64.078742980957031;-64.078742980957031
13023999999.999529;-64.020149230957031;-64.020149230957031
13027666666.666195;-63.870922088623047;-63.870922088623047
13031333333.332861;-63.588703155517578;-63.588703155517578
13034999999.999527;-64.143272399902344;-64.143272399902344
13038666666.666193;-63.959205627441406;-63.959205627441406
13042333333.332859;-64.129371643066406;-64.129371643066406
13045999999.999525;-63.851192474365234;-63.851192474365234
13049666666.666191;-64.291793823242187;-64.291793823242187
13053333333.332857;-64.5692138671875;-64.5692138671875
13056999999.999523;-64.518203735351563;-64.518203735351563
13060666666.666189;-64.796783447265625;-64.796783447265625
13064333333.332855;-64.633377075195312;-64.633377075195312
13067999999.999521;-65.130210876464844;-65.130210876464844
13071666666.666187;-65.106208801269531;-65.106208801269531
13075333333.332853;-65.434272766113281;-65.434272766113281
13078999999.999519;-65.212638854980469;-65.212638854980469
13082666666.666185;-65.192207336425781;-65.192207336425781
13086333333.332851;-65.022987365722656;-65.022987365722656
13089999999.999517;-65.025306701660156;-65.025306701660156
13093666666.666183;-65.33831787109375;-65.33831787109375
13097333333.33285;-64.823005676269531;-64.823005676269531
13100999999.999516;-64.763038635253906;-64.763038635253906
13104666666.666182;-64.535942077636719;-64.535942077636719
13108333333.332848;-64.394424438476562;-64.394424438476562
13111999999.999514;-64.124794006347656;-64.124794006347656
13115666666.66618;-64.005752563476563;-64.005752563476563
13119333333.332846;-64.536796569824219;-64.536796569824219
13122999999.999512;-63.968879699707031;-63.968879699707031
13126666666.666178;-64.465896606445313;-64.465896606445313
13130333333.332844;-64.307418823242187;-64.307418823242187
13133999999.99951;-64.273643493652344;-64.273643493652344
13137666666.666176;-64.253326416015625;-64.253326416015625
13141333333.332842;-64.074111938476563;-64.074111938476563
13144999999.999508;-64.121101379394531;-64.121101379394531
13148666666.666174;-63.856845855712891;-63.856845855712891
13152333333.33284;-63.977310180664063;-63.977310180664063
13155999999.999506;-63.999000549316406;-63.999000549316406
13159666666.666172;-63.840065002441406;-63.840065002441406
13163333333.332838;-64.138198852539063;-64.138198852539063
13166999999.999504;-64.0208740234375;-64.0208740234375
13170666666.66617;-63.970165252685547;-63.970165252685547
13174333333.332836;-64.258575439453125;-64.258575439453125
13177999999.999502;-63.965049743652344;-63.965049743652344
13181666666.666168;-63.805274963378906;-63.805274963378906
13185333333.332834;-63.417903900146484;-63.417903900146484
13188999999.9995;-63.583854675292969;-63.583854675292969
13192666666.666166;-62.645187377929688;-62.645187377929688
13196333333.332832;-62.82366943359375;-62.82366943359375
13199999999.999498;-63.169853210449219;-63.169853210449219
13203666666.666164;-62.866401672363281;-62.866401672363281
13207333333.33283;-62.854480743408203;-62.854480743408203
13210999999.999496;-62.6661376953125;-62.6661376953125
13214666666.666162;-62.917030334472656;-62.917030334472656
13218333333.332829;-62.331989288330078;-62.331989288330078
13221999999.999495;-62.619754791259766;-62.619754791259766
13225666666.666161;-62.534267425537109;-62.534267425537109
13229333333.332827;-62.400794982910156;-62.400794982910156
13232999999.999493;-62.914093017578125;-62.914093017578125
13236666666.666159;-63.075927734375;-63.075927734375
13240333333.332825;-62.596813201904297;-62.596813201904297
13243999999.999491;-62.388282775878906;-62.388282775878906
13247666666.666157;-62.512470245361328;-62.512470245361328
13251333333.332823;-62.481422424316406;-62.481422424316406
13254999999.999489;-62.258991241455078;-62.258991241455078
13258666666.666155;-62.525615692138672;-62.525615692138672
13262333333.332821;-62.844947814941406;-62.844947814941406
13265999999.999487;-62.628932952880859;-62.628932952880859
13269666666.666153;-62.674114227294922;-62.674114227294922
13273333333.332819;-62.687568664550781;-62.687568664550781
13276999999.999485;-62.066596984863281;-62.066596984863281
13280666666.666151;-63.117782592773438;-63.117782592773438
13284333333.332817;-63.027755737304688;-63.027755737304688
13287999999.999483;-62.968418121337891;-62.968418121337891
13291666666.666149;-62.609096527099609;-62.609096527099609
13295333333.332815;-63.017353057861328;-63.017353057861328
13298999999.999481;-62.954399108886719;-62.954399108886719
13302666666.666147;-62.883243560791016;-62.883243560791016
13306333333.332813;-63.35791015625;-63.35791015625
13309999999.999479;-63.036361694335937;-63.036361694335937
13313666666.666145;-63.214218139648437;-63.214218139648437
