Type;FSV-30;
3032333333.3333135;-61.568752288818359;-61.568752288818359
3035999999.99998;-61.594276428222656;-61.594276428222656
3039666666.6666465;-61.502239227294922;-61.502239227294922
3043333333.333313;-61.453662872314453;-61.453662872314453
3046999999.9999795;-61.801929473876953;-61.801929473876953
3050666666.666646;-61.702732086181641;-61.702732086181641
3054333333.3333125;-61.730514526367188;-61.730514526367188
3057999999.999979;-61.667240142822266;-61.667240142822266
3061666666.6666455;-61.841567993164063;-61.841567993164063
3065333333.333312;-62.130134582519531;-62.130134582519531
3068999999.9999785;-61.840507507324219;-61.840507507324219
3072666666.6666451;-61.639675140380859;-61.639675140380859
3076333333.3333116;-61.824939727783203;-61.824939727783203
3079999999.9999781;-62.082279205322266;-62.082279205322266
3083666666.6666446;-62.161491394042969;-62.161491394042969
3087333333.3333111;-62.235969543457031;-62.235969543457031
3090999999.9999776;-62.180751800537109;-62.180751800537109
3094666666.6666441;-61.807777404785156;-61.807777404785156
3098333333.3333106;-61.833656311035156;-61.833656311035156
3101999999.9999771;-61.475151062011719;-61.475151062011719
3105666666.6666436;-61.271347045898438;-61.271347045898438
3109333333.3333101;-61.518455505371094;-61.518455505371094
3112999999.9999766;-61.526554107666016;-61.526554107666016
3116666666.6666431;-61.248302459716797;-61.248302459716797
3120333333.3333097;-60.883926391601563;-60.883926391601563
3123999999.9999762;-60.834419250488281;-60.834419250488281
3127666666.6666427;-61.190177917480469;-61.190177917480469
3131333333.3333092;-60.939701080322266;-60.939701080322266
3134999999.9999757;-60.319484710693359;-60.319484710693359
3138666666.6666422;-60.645065307617188;-60.645065307617188
3142333333.3333087;-60.518360137939453;-60.518360137939453
3145999999.9999752;-60.302047729492188;-60.302047729492188
3149666666.6666417;-60.321311950683594;-60.321311950683594
3153333333.3333082;-60.168212890625;-60.168212890625
3156999999.9999747;-60.119277954101563;-60.119277954101563
3160666666.6666412;-60.074153900146484;-60.074153900146484
3164333333.3333077;-60.55267333984375;-60.55267333984375
3167999999.9999743;-60.63330078125;-60.63330078125
3171666666.6666408;-60.357986450195313;-60.357986450195313
3175333333.3333073;-60.707645416259766;-60.707645416259766
3178999999.9999738;-60.527919769287109;-60.527919769287109
3182666666.6666403;-60.852519989013672;-60.852519989013672
3186333333.3333068;-60.717304229736328;-60.717304229736328
3189999999.9999733;-60.694942474365234;-60.694942474365234
3193666666.6666398;-60.901412963867188;-60.901412963867188
3197333333.3333063;-60.682384490966797;-60.682384490966797
3200999999.9999728;-61.231918334960937;-61.231918334960937
3204666666.6666393;-60.836624145507812;-60.836624145507812
3208333333.3333058;-60.811473846435547;-60.811473846435547
3211999999.9999723;-60.872062683105469;-60.872062683105469
3215666666.6666389;-60.779388427734375;-60.779388427734375
3219333333.3333054;-61.036289215087891;-61.036289215087891
3222999999.9999719;-60.813301086425781;-60.813301086425781
3226666666.6666384;-61.069671630859375;-61.069671630859375
3230333333.3333049;-60.823379516601563;-60.823379516601563
3233999999.9999714;-60.745510101318359;-60.745510101318359
3237666666.6666379;-60.320270538330078;-60.320270538330078
3241333333.3333044;-60.485382080078125;-60.485382080078125
3244999999.9999709;-60.034145355224609;-60.034145355224609
3248666666.6666374;-59.685592651367188;-59.685592651367188
3252333333.3333039;-59.741989135742187;-59.741989135742187
3255999999.9999704;-59.728855133056641;-59.728855133056641
3259666666.6666369;-59.668678283691406;-59.668678283691406
3263333333.3333035;-59.644245147705078;-59.644245147705078
3266999999.99997;-59.608539581298828;-59.608539581298828
3270666666.6666365;-59.233158111572266;-59.233158111572266
3274333333.333303;-58.90191650390625;-58.90191650390625
3277999999.9999695;-59.073524475097656;-59.073524475097656
3281666666.666636;-58.909599304199219;-58.909599304199219
3285333333.3333025;-59.080657958984375;-59.080657958984375
3288999999.999969;-59.177474975585938;-59.177474975585938
3292666666.6666355;-58.917900085449219;-58.917900085449219
3296333333.333302;-58.733051300048828;-58.733051300048828
3299999999.9999685;-59.035655975341797;-59.035655975341797
3303666666.666635;-59.205341339111328;-59.205341339111328
3307333333.3333015;-59.152324676513672;-59.152324676513672
3310999999.9999681;-59.201858520507813;-59.201858520507813
3314666666.6666346;-59.041725158691406;-59.041725158691406
3318333333.3333011;-59.276905059814453;-59.276905059814453
3321999999.9999676;-59.279243469238281;-59.279243469238281
3325666666.6666341;-59.406375885009766;-59.406375885009766
3329333333.3333006;-59.503143310546875;-59.503143310546875
3332999999.9999671;-59.482948303222656;-59.482948303222656
3336666666.6666336;-59.237430572509766;-59.237430572509766
3340333333.3333001;-59.097496032714844;-59.097496032714844
3343999999.9999666;-59.538982391357422;-59.538982391357422
3347666666.6666331;-59.287559509277344;-59.287559509277344
3351333333.3332996;-59.137920379638672;-59.137920379638672
3354999999.9999661;-59.539665222167969;-59.539665222167969
3358666666.6666327;-59.337215423583984;-59.337215423583984
3362333333.3332992;-59.218002319335938;-59.218002319335938
3365999999.9999657;-59.111232757568359;-59.111232757568359
3369666666.6666322;-59.129543304443359;-59.129543304443359
3373333333.3332987;-58.748638153076172;-58.748638153076172
3376999999.9999652;-58.876232147216797;-58.876232147216797
3380666666.6666317;-58.968971252441406;-58.968971252441406
3384333333.3332982;-58.941822052001953;-58.941822052001953
3387999999.9999647;-58.322959899902344;-58.322959899902344
3391666666.6666312;-58.567268371582031;-58.567268371582031
3395333333.3332977;-58.26446533203125;-58.26446533203125
3398999999.9999642;-58.102092742919922;-58.102092742919922
3402666666.6666307;-58.272144317626953;-58.272144317626953
3406333333.3332973;-58.147609710693359;-58.147609710693359
3409999999.9999638;-57.921890258789062;-57.921890258789062
3413666666.6666303;-58.089305877685547;-58.089305877685547
3417333333.3332968;-58.037097930908203;-58.037097930908203
3420999999.9999633;-57.842826843261719;-57.842826843261719
3424666666.6666298;-57.623390197753906;-57.623390197753906
3428333333.3332963;-57.895805358886719;-57.895805358886719
3431999999.9999628;-58.099628448486328;-58.099628448486328
3435666666.6666293;-58.291427612304688;-58.291427612304688
3439333333.3332958;-58.275215148925781;-58.275215148925781
3442999999.9999623;-57.952728271484375;-57.952728271484375
3446666666.6666288;-57.664459228515625;-57.664459228515625
3450333333.3332953;-58.358558654785156;-58.358558654785156
3453999999.9999619;-58.327892303466797;-58.327892303466797
3457666666.6666284;-58.230609893798828;-58.230609893798828
3461333333.3332949;-58.371826171875;-58.371826171875
3464999999.9999614;-58.031581878662109;-58.031581878662109
3468666666.6666279;-58.274890899658203;-58.274890899658203
3472333333.3332944;-58.167976379394531;-58.167976379394531
3475999999.9999609;-58.822265625;-58.822265625
3479666666.6666274;-58.5028076171875;-58.5028076171875
3483333333.3332939;-58.628372192382812;-58.628372192382812
3486999999.9999604;-58.458789825439453;-58.458789825439453
3490666666.6666269;-58.555641174316406;-58.555641174316406
3494333333.3332934;-58.368766784667969;-58.368766784667969
3497999999.9999599;-58.258205413818359;-58.258205413818359
3501666666.6666265;-58.34185791015625;-58.34185791015625
3505333333.333293;-58.433067321777344;-58.433067321777344
3508999999.9999595;-57.852382659912109;-57.852382659912109
3512666666.666626;-57.838321685791016;-57.838321685791016
3516333333.3332925;-57.846160888671875;-57.846160888671875
3519999999.999959;-57.508476257324219;-57.508476257324219
3523666666.6666255;-57.807701110839844;-57.807701110839844
3527333333.333292;-57.770252227783203;-57.770252227783203
3530999999.9999585;-57.71002197265625;-57.71002197265625
3534666666.666625;-57.666725158691406;-57.666725158691406
3538333333.3332915;-57.435371398925781;-57.435371398925781
3541999999.999958;-57.429485321044922;-57.429485321044922
3545666666.6666245;-57.257240295410156;-57.257240295410156
3549333333.3332911;-57.122219085693359;-57.122219085693359
3552999999.9999576;-57.406009674072266;-57.406009674072266
3556666666.6666241;-57.250415802001953;-57.250415802001953
3560333333.3332906;-56.990802764892578;-56.990802764892578
3563999999.9999571;-57.047271728515625;-57.047271728515625
3567666666.6666236;-57.133243560791016;-57.133243560791016
3571333333.3332901;-57.31707763671875;-57.31707763671875
3574999999.9999566;-57.279800415039062;-57.279800415039062
3578666666.6666231;-57.573440551757813;-57.573440551757813
3582333333.3332896;-57.748916625976562;-57.748916625976562
3585999999.9999561;-57.737709045410156;-57.737709045410156
3589666666.6666226;-57.984760284423828;-57.984760284423828
3593333333.3332891;-57.818447113037109;-57.818447113037109
3596999999.9999557;-57.939929962158203;-57.939929962158203
3600666666.6666222;-58.04205322265625;-58.04205322265625
3604333333.3332887;-58.381515502929688;-58.381515502929688
3607999999.9999552;-57.89141845703125;-57.89141845703125
3611666666.6666217;-58.012565612792969;-58.012565612792969
3615333333.3332882;-58.533229827880859;-58.533229827880859
3618999999.9999547;-58.069442749023438;-58.069442749023438
3622666666.6666212;-58.209171295166016;-58.209171295166016
3626333333.3332877;-58.248542785644531;-58.248542785644531
3629999999.9999542;-58.320957183837891;-58.320957183837891
3633666666.6666207;-58.312675476074219;-58.312675476074219
3637333333.3332872;-58.040264129638672;-58.040264129638672
3640999999.9999537;-57.830112457275391;-57.830112457275391
3644666666.6666203;-58.284160614013672;-58.284160614013672
3648333333.3332868;-57.935199737548828;-57.935199737548828
3651999999.9999533;-57.981754302978516;-57.981754302978516
3655666666.6666198;-57.870029449462891;-57.870029449462891
3659333333.3332863;-57.411819458007813;-57.411819458007813
3662999999.9999528;-57.403102874755859;-57.403102874755859
3666666666.6666193;-57.2882080078125;-57.2882080078125
3670333333.3332858;-57.24139404296875;-57.24139404296875
3673999999.9999523;-57.332859039306641;-57.332859039306641
3677666666.6666188;-57.023471832275391;-57.023471832275391
3681333333.3332853;-56.931488037109375;-56.931488037109375
3684999999.9999518;-56.703292846679687;-56.703292846679687
3688666666.6666183;-57.182937622070313;-57.182937622070313
3692333333.3332849;-57.128452301025391;-57.128452301025391
3695999999.9999514;-56.927742004394531;-56.927742004394531
3699666666.6666179;-57.326755523681641;-57.326755523681641
3703333333.3332844;-57.250629425048828;-57.250629425048828
3706999999.9999509;-57.167507171630859;-57.167507171630859
3710666666.6666174;-57.302532196044922;-57.302532196044922
3714333333.3332839;-57.259914398193359;-57.259914398193359
3717999999.9999504;-57.447170257568359;-57.447170257568359
3721666666.6666169;-57.880455017089844;-57.880455017089844
3725333333.3332834;-57.578880310058594;-57.578880310058594
3728999999.9999499;-56.976181030273438;-56.976181030273438
3732666666.6666164;-57.687267303466797;-57.687267303466797
3736333333.3332829;-57.562435150146484;-57.562435150146484
3739999999.9999495;-58.066917419433594;-58.066917419433594
3743666666.666616;-58.096237182617187;-58.096237182617187
3747333333.3332825;-57.863300323486328;-57.863300323486328
3750999999.999949;-57.958072662353516;-57.958072662353516
3754666666.6666155;-58.013458251953125;-58.013458251953125
3758333333.333282;-58.330295562744141;-58.330295562744141
3761999999.9999485;-58.036205291748047;-58.036205291748047
3765666666.666615;-57.759426116943359;-57.759426116943359
3769333333.3332815;-57.848548889160156;-57.848548889160156
3772999999.999948;-57.861328125;-57.861328125
3776666666.6666145;-57.899646759033203;-57.899646759033203
3780333333.333281;-57.574180603027344;-57.574180603027344
3783999999.9999475;-57.483055114746094;-57.483055114746094
3787666666.6666141;-57.516651153564453;-57.516651153564453
3791333333.3332806;-57.630695343017578;-57.630695343017578
3794999999.9999471;-57.607608795166016;-57.607608795166016
3798666666.6666136;-57.643985748291016;-57.643985748291016
3802333333.3332801;-57.488868713378906;-57.488868713378906
3805999999.9999466;-57.290210723876953;-57.290210723876953
3809666666.6666131;-57.489253997802734;-57.489253997802734
3813333333.3332796;-57.334957122802734;-57.334957122802734
3816999999.9999461;-57.551136016845703;-57.551136016845703
3820666666.6666126;-57.489482879638672;-57.489482879638672
3824333333.3332791;-57.261672973632812;-57.261672973632812
3827999999.9999456;-57.503849029541016;-57.503849029541016
3831666666.6666121;-57.258106231689453;-57.258106231689453
3835333333.3332787;-57.584636688232422;-57.584636688232422
3838999999.9999452;-57.565940856933594;-57.565940856933594
3842666666.6666117;-57.715946197509766;-57.715946197509766
3846333333.3332782;-58.025588989257813;-58.025588989257813
3849999999.9999447;-58.044834136962891;-58.044834136962891
3853666666.6666112;-57.873672485351563;-57.873672485351563
3857333333.3332777;-58.036674499511719;-58.036674499511719
3860999999.9999442;-58.28668212890625;-58.28668212890625
3864666666.6666107;-58.8572998046875;-58.8572998046875
3868333333.3332772;-58.458427429199219;-58.458427429199219
3871999999.9999437;-58.481708526611328;-58.481708526611328
3875666666.6666102;-58.512538909912109;-58.512538909912109
3879333333.3332767;-58.161361694335937;-58.161361694335937
3882999999.9999433;-58.625732421875;-58.625732421875
3886666666.6666098;-58.576305389404297;-58.576305389404297
3890333333.3332763;-58.478908538818359;-58.478908538818359
3893999999.9999428;-58.33856201171875;-58.33856201171875
3897666666.6666093;-58.676181793212891;-58.676181793212891
3901333333.3332758;-58.849018096923828;-58.849018096923828
3904999999.9999423;-58.687839508056641;-58.687839508056641
3908666666.6666088;-58.288154602050781;-58.288154602050781
3912333333.3332753;-58.298164367675781;-58.298164367675781
3915999999.9999418;-58.323661804199219;-58.323661804199219
3919666666.6666083;-58.303432464599609;-58.303432464599609
3923333333.3332748;-57.889476776123047;-57.889476776123047
3926999999.9999413;-58.208133697509766;-58.208133697509766
3930666666.6666079;-58.120269775390625;-58.120269775390625
3934333333.3332744;-58.387985229492188;-58.387985229492188
3937999999.9999409;-57.959362030029297;-57.959362030029297
3941666666.6666074;-58.018936157226563;-58.018936157226563
3945333333.3332739;-57.876300811767578;-57.876300811767578
3948999999.9999404;-57.857463836669922;-57.857463836669922
3952666666.6666069;-58.15533447265625;-58.15533447265625
3956333333.3332734;-58.316680908203125;-58.316680908203125
3959999999.9999399;-58.045005798339844;-58.045005798339844
3963666666.6666064;-58.257793426513672;-58.257793426513672
3967333333.3332729;-58.332576751708984;-58.332576751708984
3970999999.9999394;-58.665473937988281;-58.665473937988281
3974666666.6666059;-58.341503143310547;-58.341503143310547
3978333333.3332725;-58.828388214111328;-58.828388214111328
3981999999.999939;-58.543018341064453;-58.543018341064453
3985666666.6666055;-58.889511108398437;-58.889511108398437
3989333333.333272;-59.118068695068359;-59.118068695068359
3992999999.9999385;-59.327495574951172;-59.327495574951172
3996666666.666605;-59.328289031982422;-59.328289031982422
4000333333.3332715;-59.434844970703125;-59.434844970703125
4003999999.999938;-59.731296539306641;-59.731296539306641
4007666666.6666045;-59.642971038818359;-59.642971038818359
4011333333.333271;-59.856952667236328;-59.856952667236328
4014999999.9999375;-59.972358703613281;-59.972358703613281
4018666666.666604;-59.622024536132812;-59.622024536132812
4022333333.3332705;-59.265533447265625;-59.265533447265625
4025999999.9999371;-59.248546600341797;-59.248546600341797
4029666666.6666036;-59.154029846191406;-59.154029846191406
4033333333.3332701;-59.392292022705078;-59.392292022705078
4036999999.9999366;-59.138153076171875;-59.138153076171875
4040666666.6666031;-58.743522644042969;-58.743522644042969
4044333333.3332696;-59.131843566894531;-59.131843566894531
4047999999.9999361;-59.317085266113281;-59.317085266113281
4051666666.6666026;-59.168502807617188;-59.168502807617188
4055333333.3332691;-58.9873046875;-58.9873046875
4058999999.9999356;-58.996223449707031;-58.996223449707031
4062666666.6666021;-58.871307373046875;-58.871307373046875
4066333333.3332686;-58.425121307373047;-58.425121307373047
4069999999.9999352;-58.559066772460938;-58.559066772460938
4073666666.6666017;-58.702789306640625;-58.702789306640625
4077333333.3332682;-58.470191955566406;-58.470191955566406
4080999999.9999347;-59.043792724609375;-59.043792724609375
4084666666.6666012;-58.647537231445313;-58.647537231445313
4088333333.3332677;-58.629077911376953;-58.629077911376953
4091999999.9999342;-58.736488342285156;-58.736488342285156
4095666666.6666007;-58.676067352294922;-58.676067352294922
4099333333.3332672;-59.146419525146484;-59.146419525146484
4102999999.9999337;-59.131366729736328;-59.131366729736328
4106666666.6666002;-58.934822082519531;-58.934822082519531
4110333333.3332667;-59.802486419677734;-59.802486419677734
4113999999.9999332;-59.743717193603516;-59.743717193603516
4117666666.6665998;-59.523899078369141;-59.523899078369141
4121333333.3332663;-59.772136688232422;-59.772136688232422
4124999999.9999328;-59.985389709472656;-59.985389709472656
4128666666.6665993;-60.059112548828125;-60.059112548828125
4132333333.3332658;-59.698925018310547;-59.698925018310547
4135999999.9999323;-59.634532928466797;-59.634532928466797
4139666666.6665988;-59.885288238525391;-59.885288238525391
4143333333.3332653;-59.829151153564453;-59.829151153564453
4146999999.9999318;-59.861602783203125;-59.861602783203125
4150666666.6665983;-60.019447326660156;-60.019447326660156
4154333333.3332648;-59.963157653808594;-59.963157653808594
4157999999.9999313;-59.996486663818359;-59.996486663818359
4161666666.6665978;-60.062152862548828;-60.062152862548828
4165333333.3332644;-59.716442108154297;-59.716442108154297
4168999999.9999309;-59.867530822753906;-59.867530822753906
4172666666.6665974;-59.911113739013672;-59.911113739013672
4176333333.3332639;-59.747161865234375;-59.747161865234375
4179999999.9999304;-59.673992156982422;-59.673992156982422
4183666666.6665969;-59.664066314697266;-59.664066314697266
4187333333.3332634;-59.386005401611328;-59.386005401611328
4190999999.9999299;-59.644927978515625;-59.644927978515625
4194666666.6665964;-59.619964599609375;-59.619964599609375
4198333333.3332629;-59.629795074462891;-59.629795074462891
4201999999.9999294;-59.549125671386719;-59.549125671386719
4205666666.6665959;-59.691249847412109;-59.691249847412109
4209333333.3332624;-59.747791290283203;-59.747791290283203
4212999999.999929;-59.545066833496094;-59.545066833496094
4216666666.6665955;-59.507091522216797;-59.507091522216797
4220333333.333262;-59.972560882568359;-59.972560882568359
4223999999.9999285;-59.883609771728516;-59.883609771728516
4227666666.666595;-60.200771331787109;-60.200771331787109
4231333333.3332615;-60.207252502441406;-60.207252502441406
4234999999.999928;-59.997238159179688;-59.997238159179688
4238666666.6665945;-60.102817535400391;-60.102817535400391
4242333333.333261;-60.060081481933594;-60.060081481933594
4245999999.9999275;-60.075065612792969;-60.075065612792969
4249666666.666594;-60.291110992431641;-60.291110992431641
4253333333.3332605;-60.681747436523438;-60.681747436523438
4256999999.999927;-60.510166168212891;-60.510166168212891
4260666666.6665936;-60.978244781494141;-60.978244781494141
4264333333.3332601;-60.794589996337891;-60.794589996337891
4267999999.9999266;-60.711521148681641;-60.711521148681641
4271666666.6665931;-60.767494201660156;-60.767494201660156
4275333333.3332596;-60.903491973876953;-60.903491973876953
4278999999.9999261;-60.744110107421875;-60.744110107421875
4282666666.6665926;-60.753505706787109;-60.753505706787109
4286333333.3332591;-60.846572875976563;-60.846572875976563
4289999999.9999256;-60.739444732666016;-60.739444732666016
4293666666.6665921;-60.370147705078125;-60.370147705078125
4297333333.3332586;-60.511432647705078;-60.511432647705078
4300999999.9999256;-60.494010925292969;-60.494010925292969
4304666666.6665926;-60.604278564453125;-60.604278564453125
4308333333.3332596;-60.286045074462891;-60.286045074462891
4311999999.9999266;-60.513557434082031;-60.513557434082031
4315666666.6665936;-60.519870758056641;-60.519870758056641
4319333333.3332605;-60.362655639648438;-60.362655639648438
4322999999.9999275;-60.687023162841797;-60.687023162841797
4326666666.6665945;-60.518810272216797;-60.518810272216797
4330333333.3332615;-60.716072082519531;-60.716072082519531
4333999999.9999285;-60.510353088378906;-60.510353088378906
4337666666.6665955;-60.735843658447266;-60.735843658447266
4341333333.3332624;-60.573097229003906;-60.573097229003906
4344999999.9999294;-60.64886474609375;-60.64886474609375
4348666666.6665964;-60.623329162597656;-60.623329162597656
4352333333.3332634;-60.484561920166016;-60.484561920166016
4355999999.9999304;-60.495883941650391;-60.495883941650391
4359666666.6665974;-60.748523712158203;-60.748523712158203
4363333333.3332644;-60.830562591552734;-60.830562591552734
4366999999.9999313;-60.834217071533203;-60.834217071533203
4370666666.6665983;-61.386058807373047;-61.386058807373047
4374333333.3332653;-61.235004425048828;-61.235004425048828
4377999999.9999323;-61.373741149902344;-61.373741149902344
4381666666.6665993;-61.697711944580078;-61.697711944580078
4385333333.3332663;-61.561443328857422;-61.561443328857422
4388999999.9999332;-61.702407836914063;-61.702407836914063
4392666666.6666002;-61.350677490234375;-61.350677490234375
4396333333.3332672;-61.527030944824219;-61.527030944824219
4399999999.9999342;-61.693458557128906;-61.693458557128906
4403666666.6666012;-61.696063995361328;-61.696063995361328
4407333333.3332682;-61.721370697021484;-61.721370697021484
4410999999.9999352;-61.78277587890625;-61.78277587890625
4414666666.6666021;-61.765651702880859;-61.765651702880859
4418333333.3332691;-62.092086791992188;-62.092086791992188
4421999999.9999361;-61.649959564208984;-61.649959564208984
4425666666.6666031;-61.701385498046875;-61.701385498046875
4429333333.3332701;-61.732990264892578;-61.732990264892578
4432999999.9999371;-61.398265838623047;-61.398265838623047
4436666666.666604;-61.542278289794922;-61.542278289794922
4440333333.333271;-61.498847961425781;-61.498847961425781
4443999999.999938;-61.315933227539062;-61.315933227539062
4447666666.666605;-61.560066223144531;-61.560066223144531
4451333333.333272;-61.414020538330078;-61.414020538330078
4454999999.999939;-61.407604217529297;-61.407604217529297
4458666666.6666059;-61.329936981201172;-61.329936981201172
4462333333.3332729;-61.265308380126953;-61.265308380126953
4465999999.9999399;-60.989295959472656;-60.989295959472656
4469666666.6666069;-61.422428131103516;-61.422428131103516
4473333333.3332739;-61.461734771728516;-61.461734771728516
4476999999.9999409;-61.346305847167969;-61.346305847167969
4480666666.6666079;-61.275440216064453;-61.275440216064453
4484333333.3332748;-61.151412963867187;-61.151412963867187
4487999999.9999418;-61.025062561035156;-61.025062561035156
4491666666.6666088;-61.118087768554688;-61.118087768554688
4495333333.3332758;-61.371395111083984;-61.371395111083984
4498999999.9999428;-61.203540802001953;-61.203540802001953
4502666666.6666098;-61.597679138183594;-61.597679138183594
4506333333.3332767;-61.766464233398437;-61.766464233398437
4509999999.9999437;-61.423336029052734;-61.423336029052734
4513666666.6666107;-61.840747833251953;-61.840747833251953
4517333333.3332777;-62.152412414550781;-62.152412414550781
4520999999.9999447;-61.624534606933594;-61.624534606933594
4524666666.6666117;-61.879829406738281;-61.879829406738281
4528333333.3332787;-62.121227264404297;-62.121227264404297
4531999999.9999456;-62.112522125244141;-62.112522125244141
4535666666.6666126;-61.891254425048828;-61.891254425048828
4539333333.3332796;-61.927921295166016;-61.927921295166016
4542999999.9999466;-61.638355255126953;-61.638355255126953
4546666666.6666136;-61.789546966552734;-61.789546966552734
4550333333.3332806;-62.236869812011719;-62.236869812011719
4553999999.9999475;-61.911876678466797;-61.911876678466797
4557666666.6666145;-62.092765808105469;-62.092765808105469
4561333333.3332815;-61.897312164306641;-61.897312164306641
4564999999.9999485;-61.439601898193359;-61.439601898193359
4568666666.6666155;-61.599994659423828;-61.599994659423828
4572333333.3332825;-61.743942260742187;-61.743942260742187
4575999999.9999495;-61.382556915283203;-61.382556915283203
4579666666.6666164;-61.544792175292969;-61.544792175292969
4583333333.3332834;-61.742206573486328;-61.742206573486328
4586999999.9999504;-61.482791900634766;-61.482791900634766
4590666666.6666174;-61.943958282470703;-61.943958282470703
4594333333.3332844;-61.766517639160156;-61.766517639160156
4597999999.9999514;-61.569225311279297;-61.569225311279297
4601666666.6666183;-61.646022796630859;-61.646022796630859
4605333333.3332853;-61.623569488525391;-61.623569488525391
4608999999.9999523;-61.656688690185547;-61.656688690185547
4612666666.6666193;-61.740272521972656;-61.740272521972656
4616333333.3332863;-61.285537719726563;-61.285537719726563
4619999999.9999533;-61.733303070068359;-61.733303070068359
4623666666.6666203;-62.079814910888672;-62.079814910888672
4627333333.3332872;-61.695281982421875;-61.695281982421875
4630999999.9999542;-61.521160125732422;-61.521160125732422
4634666666.6666212;-61.788600921630859;-61.788600921630859
4638333333.3332882;-61.988014221191406;-61.988014221191406
4641999999.9999552;-61.948516845703125;-61.948516845703125
4645666666.6666222;-61.802875518798828;-61.802875518798828
4649333333.3332891;-62.117107391357422;-62.117107391357422
4652999999.9999561;-62.001670837402344;-62.001670837402344
4656666666.6666231;-62.206993103027344;-62.206993103027344
4660333333.3332901;-61.865745544433594;-61.865745544433594
4663999999.9999571;-61.940017700195312;-61.940017700195312
4667666666.6666241;-62.188426971435547;-62.188426971435547
4671333333.3332911;-61.923633575439453;-61.923633575439453
4674999999.999958;-61.823028564453125;-61.823028564453125
4678666666.666625;-61.836906433105469;-61.836906433105469
4682333333.333292;-62.167125701904297;-62.167125701904297
4685999999.999959;-61.944332122802734;-61.944332122802734
4689666666.666626;-62.201129913330078;-62.201129913330078
4693333333.333293;-61.766613006591797;-61.766613006591797
4696999999.9999599;-62.005207061767578;-62.005207061767578
4700666666.6666269;-62.024578094482422;-62.024578094482422
4704333333.3332939;-61.901580810546875;-61.901580810546875
4707999999.9999609;-61.55548095703125;-61.55548095703125
4711666666.6666279;-61.645076751708984;-61.645076751708984
4715333333.3332949;-61.508575439453125;-61.508575439453125
4718999999.9999619;-61.56097412109375;-61.56097412109375
4722666666.6666288;-61.429660797119141;-61.429660797119141
4726333333.3332958;-61.186988830566406;-61.186988830566406
4729999999.9999628;-61.098846435546875;-61.098846435546875
4733666666.6666298;-61.359714508056641;-61.359714508056641
4737333333.3332968;-61.452606201171875;-61.452606201171875
4740999999.9999638;-61.197238922119141;-61.197238922119141
4744666666.6666307;-61.433891296386719;-61.433891296386719
4748333333.3332977;-61.346031188964844;-61.346031188964844
4751999999.9999647;-61.243736267089844;-61.243736267089844
4755666666.6666317;-61.343093872070313;-61.343093872070313
4759333333.3332987;-61.074832916259766;-61.074832916259766
4762999999.9999657;-61.398410797119141;-61.398410797119141
4766666666.6666327;-61.096076965332031;-61.096076965332031
4770333333.3332996;-61.62518310546875;-61.62518310546875
4773999999.9999666;-61.400417327880859;-61.400417327880859
4777666666.6666336;-61.827075958251953;-61.827075958251953
4781333333.3333006;-61.158557891845703;-61.158557891845703
4784999999.9999676;-61.633171081542969;-61.633171081542969
4788666666.6666346;-61.603630065917969;-61.603630065917969
4792333333.3333015;-61.7613525390625;-61.7613525390625
4795999999.9999685;-61.843067169189453;-61.843067169189453
4799666666.6666355;-61.957901000976563;-61.957901000976563
4803333333.3333025;-61.8297119140625;-61.8297119140625
4806999999.9999695;-61.476936340332031;-61.476936340332031
4810666666.6666365;-61.79608154296875;-61.79608154296875
4814333333.3333035;-61.650669097900391;-61.650669097900391
4817999999.9999704;-61.786052703857422;-61.786052703857422
4821666666.6666374;-61.836574554443359;-61.836574554443359
4825333333.3333044;-61.782497406005859;-61.782497406005859
4828999999.9999714;-61.520847320556641;-61.520847320556641
4832666666.6666384;-61.391292572021484;-61.391292572021484
4836333333.3333054;-61.679695129394531;-61.679695129394531
4839999999.9999723;-61.962940216064453;-61.962940216064453
4843666666.6666393;-61.59906005859375;-61.59906005859375
4847333333.3333063;-61.719661712646484;-61.719661712646484
4850999999.9999733;-61.6605224609375;-61.6605224609375
4854666666.6666403;-61.588222503662109;-61.588222503662109
4858333333.3333073;-61.517299652099609;-61.517299652099609
4861999999.9999743;-61.500949859619141;-61.500949859619141
4865666666.6666412;-61.478748321533203;-61.478748321533203
4869333333.3333082;-61.485828399658203;-61.485828399658203
4872999999.9999752;-61.453048706054688;-61.453048706054688
4876666666.6666422;-61.332939147949219;-61.332939147949219
4880333333.3333092;-61.46588134765625;-61.46588134765625
4883999999.9999762;-61.398250579833984;-61.398250579833984
4887666666.6666431;-61.040004730224609;-61.040004730224609
4891333333.3333101;-61.364295959472656;-61.364295959472656
4894999999.9999771;-61.415794372558594;-61.415794372558594
4898666666.6666441;-61.604976654052734;-61.604976654052734
4902333333.3333111;-61.306659698486328;-61.306659698486328
4905999999.9999781;-61.903511047363281;-61.903511047363281
4909666666.6666451;-61.683357238769531;-61.683357238769531
4913333333.333312;-61.967586517333984;-61.967586517333984
4916999999.999979;-61.703376770019531;-61.703376770019531
4920666666.666646;-61.872867584228516;-61.872867584228516
4924333333.333313;-61.946083068847656;-61.946083068847656
4927999999.99998;-62.091751098632812;-62.091751098632812
4931666666.666647;-62.187545776367188;-62.187545776367188
4935333333.3333139;-61.720710754394531;-61.720710754394531
